Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.10,18,90.80428827906412,1,1,0,0,43,0.0,0,0
0.10,18,91.5092937116152,1,1,0,0,57.31,3.0,0,0
0.10,19.301473141201765,92.14314587380716,1,1,0,0,71.62,6.0,0,0
0.10,18,93.25821541607849,1,1,0,0,85.93,9.0,0,0
0.10,18,93.15711808774263,1,1,0,0,100.24000000000001,12.0,0,0
0.10,18.213281036862856,93.09066277873315,1,1,0,0,114.55000000000001,15.0,0,0
0.10,18.57598424174803,93.22147985883596,1,1,0,0,128.86,18.0,0,0
0.10,18.911028882666606,93.1663927496753,1,1,0,0,143.16999999999996,21.0,0,0
0.10,19.110941120979128,93.3598248838118,1,1,0,0,157.48000000000002,24.0,0,0
0.12,18,93.89664428486608,1,1,0,0,171.79000000000002,27.0,0,0
0.12,18.994745095581525,94.41324064936367,1,1,0,0,186.10000000000002,30.0,0,0
0.12,18,94.22550640260526,1,1,0,0,200.40999999999997,33.0,0,0
0.12,18,94.29549456255062,1,1,0,0,214.71999999999997,36.0,0,0
0.12,18,94.02524907965888,1,1,0,0,229.03000000000003,39.0,0,0
0.12,18,94.4325281843338,1,1,0,0,243.34000000000003,42.00000000000001,0,0
0.12,18.91981296581351,94.644555453966,1,1,0,0,257.65000000000003,45.00000000000001,0,0
0.12,18,94.79402180113429,1,1,0,0,271.96000000000004,48.00000000000001,0,0
0.12,18.130504446643215,95.53574625617247,1,1,0,0,286.27000000000004,51.00000000000001,0,0
0.12,18.910676486456673,95.75919501624745,1,1,0,0,300.58000000000004,54.00000000000001,0,0
0.13,18,96.71237532135966,1,1,0,0,314.89000000000004,57.000000000000014,0,0
0.13,19.90489360374716,97.33423405233157,1,1,0,0,329.20000000000005,60.00000000000001,0,0
0.13,20.463317234711383,97.87632614259076,1,1,0,0,343.51,63.0,0,0
0.13,21.232881311449717,99.0083853813957,1,1,0,0,357.82,66.0,0,0
0.13,21.230587700822277,100.16507600089805,1,1,0,0,372.13,69.0,0,0
0.13,20.921118469899543,101.30995536289477,1,1,0,0,386.44,72.0,0,0
0.13,20.237864390446067,102.14664585454007,1,1,0,0,400.75,75.0,0,0
0.13,21.129687836544107,102.74941938627988,1,1,0,0,415.06,78.0,0,0
0.13,21.939406917670627,102.97904817902011,1,1,0,0,429.37,81.0,0,0
0.13,20.467650546708747,103.88647006730226,1,1,0,0,443.68,84.0,0,0
0.15,20.795444860046707,104.10217455361865,1,1,0,0,457.99,87.0,0,0
0.15,19.409138936267546,105.20371280201444,1,1,0,0,472.3,90.0,0,0
0.15,18.72927767679058,105.3556224308716,2,1,0,0,486.61,93.0,0,0
0.15,19.3497743548713,105.64279576857034,2,1,0,0,500.92,96.0,0,0
0.15,18.829084215590633,106.3598980439038,2,1,0,0,515.23,99.0,0,0
0.15,8.571428571428571,107.00713787348332,2,1,0,0,520,100.0,0,0
0.15,8.571428571428571,106.48125514148619,2,1,0,0,505.69,97.0,0,0
0.15,8.571428571428571,106.20361927400279,2,1,0,0,491.38,94.0,0,0
0.15,8.571428571428571,105.74960142783905,2,1,0,0,477.07,91.0,0,0
0.15,8.571428571428571,104.97496877060789,2,1,0,0,462.76,88.0,0,0
0.17,8.571428571428571,104.1205653855621,2,1,0,0,448.45,85.0,0,0
0.17,8.571428571428571,103.41450847191655,3,1,0,0,434.14,82.0,0,0
0.17,8.571428571428571,103.29047935518902,3,1,0,0,419.83,79.0,0,0
0.17,8.571428571428571,102.87351713861617,3,1,0,0,405.52,76.0,0,0
0.17,8.571428571428571,102.10330377855574,3,1,0,0,391.21,73.0,0,0
0.17,8.571428571428571,101.61870553027497,3,1,0,0,376.9,70.0,0,0
0.17,8.571428571428571,101.01064509016369,3,1,0,0,362.59000000000003,67.0,0,0
0.17,8.571428571428571,100.59945993274629,3,1,0,0,348.28,63.99999999999999,0,0
0.17,8.571428571428571,100.25429936126126,3,1,0,0,333.96999999999997,60.99999999999999,0,0
0.17,8.571428571428571,99.81275680742186,3,1,0,0,319.65999999999997,57.99999999999999,0,0
0.18,8.571428571428571,99.3708044072297,3,1,0,0,305.34999999999997,54.99999999999999,0,0
0.18,8.571428571428571,99.32393355838329,3,1,0,0,291.03999999999996,51.99999999999999,0,0
0.18,8.571428571428571,98.89162483011947,3,1,0,0,276.7299999999999,48.99999999999998,0,0
0.18,8.571428571428571,98.59077665395102,3,1,0,0,262.4199999999999,45.99999999999997,0,0
0.18,8.571428571428571,97.95697916690924,3,1,0,0,248.10999999999984,42.99999999999997,0,0
0.18,8.571428571428571,97.39961977883922,3,1,0,0,233.79999999999984,39.99999999999997,0,0
0.18,8.571428571428571,96.91920953617709,3,1,0,0,219.48999999999984,36.999999999999964,0,0
0.18,8.571428571428571,96.7164599540154,3,1,0,0,205.1799999999999,33.99999999999997,0,0
0.18,8.571428571428571,96.36503600297944,3,1,0,0,190.8699999999999,30.99999999999997,0,0
0.18,8.571428571428571,95.69051397117542,3,1,0,0,176.55999999999983,27.99999999999997,0,0
0.20,8.571428571428571,95.43326601083218,3,1,0,0,162.24999999999983,24.99999999999997,0,0
0.20,8.571428571428571,95.05121443876521,3,1,0,0,147.93999999999988,21.99999999999997,0,0
0.20,8.571428571428571,94.66790418664708,3,1,0,0,133.62999999999988,18.99999999999997,0,0
0.20,8.571428571428571,94.35830313805505,4,1,0,0,119.31999999999988,15.999999999999972,0,0
0.20,8.571428571428571,93.887594958957,4,1,0,0,105.00999999999982,12.999999999999972,0,0
0.20,8.571428571428571,93.74855495078246,4,1,0,0,90.69999999999987,9.999999999999972,0,0
0.20,8.571428571428571,93.72131079400371,4,1,0,0,76.38999999999987,6.999999999999972,0,0
0.20,8.571428571428571,93.28506649700812,4,1,0,0,62.07999999999987,3.9999999999999716,0,0
0.20,8.571428571428571,92.9024823935582,4,1,0,0,47.76999999999987,0.9999999999999716,0,0
0.20,8.571428571428571,92.52638768328471,4,1,0,0,43,0.0,0,0
0.22,8.571428571428571,92.60219358704532,4,1,0,0,57.31,3.0,0,0
0.22,8.571428571428571,92.76340985672009,4,1,0,0,71.62,6.0,0,0
0.22,8.571428571428571,92.70840752404744,4,1,0,0,85.93,9.0,0,0
0.22,8.571428571428571,92.87027261922977,4,1,0,0,100.24000000000001,12.0,0,0
0.22,8.571428571428571,92.69009993433335,4,1,0,0,114.55000000000001,15.0,0,0
0.22,8.571428571428571,92.68010726080871,4,1,0,0,128.86,18.0,0,0
0.22,8.571428571428571,92.73319874920811,4,1,0,0,143.16999999999996,21.0,0,0
0.22,8.571428571428571,93.15571734694394,4,1,0,0,157.48000000000002,24.0,0,0
0.22,8.571428571428571,93.53274317918705,4,1,0,0,171.79000000000002,27.0,0,0
0.22,8.571428571428571,93.78003059164419,4,1,0,0,186.10000000000002,30.0,0,0
0.23,8.571428571428571,93.88388245746022,5,1,0,0,200.40999999999997,33.0,0,0
0.23,8.571428571428571,94.25074312257517,5,1,0,0,214.71999999999997,36.0,0,0
0.23,8.571428571428571,94.11849836277166,5,1,0,0,229.03000000000003,39.0,0,0
0.23,8.571428571428571,94.05409832430526,5,1,0,0,243.34000000000003,42.00000000000001,0,0
0.23,8.571428571428571,94.0397433824459,5,1,0,0,257.65000000000003,45.00000000000001,0,0
