Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.33,8.571428571428571,96.12515429569223,10,2,0,0,171.79000000000002,27.0,0,0
0.35,8.571428571428571,96.24052780235577,10,2,0,0,186.10000000000002,30.0,0,0
0.35,8.571428571428571,96.25825148758149,10,2,0,0,200.40999999999997,33.0,0,0
0.35,8.571428571428571,96.17034962282224,10,2,0,0,214.71999999999997,36.0,0,0
0.35,8.571428571428571,96.23668804855112,10,2,0,0,229.03000000000003,39.0,0,0
0.35,8.571428571428571,96.35910386108613,10,2,0,0,243.34000000000003,42.00000000000001,0,0
0.35,8.571428571428571,96.3528721708374,10,2,0,0,257.65000000000003,45.00000000000001,0,0
0.35,8.571428571428571,96.40407695468782,10,2,0,0,271.96000000000004,48.00000000000001,0,0
0.35,8.571428571428571,96.62846533506485,10,2,0,0,286.27000000000004,51.00000000000001,0,0
0.35,8.571428571428571,97.1603745301586,10,2,0,0,300.58000000000004,54.00000000000001,0,0
0.35,8.571428571428571,97.38636309691641,10,2,0,0,314.89000000000004,57.000000000000014,0,0
0.37,8.571428571428571,97.85882161289767,10,2,0,0,329.20000000000005,60.00000000000001,0,0
0.37,8.571428571428571,97.94187456904343,10,2,0,0,343.51,63.0,0,0
0.37,8.571428571428571,98.11706206747652,10,2,0,0,357.82,66.0,0,0
0.37,8.571428571428571,98.60842679192523,11,2,0,0,372.13,69.0,0,0
0.37,8.571428571428571,98.97617576328261,11,2,0,0,386.44,72.0,0,0
0.37,8.571428571428571,99.17119696359472,11,2,0,0,400.75,75.0,0,0
0.37,8.571428571428571,99.48734577649674,11,2,0,0,415.06,78.0,0,0
0.37,8.571428571428571,99.83392430224312,11,2,0,0,429.37,81.0,0,0
0.37,8.571428571428571,100.00226920634665,11,2,0,0,443.68,84.0,0,0
0.37,8.571428571428571,100.14934671879745,11,2,0,0,457.99,87.0,0,0
0.38,8.571428571428571,100.29208098279557,11,2,0,0,472.3,90.0,0,0
0.38,8.571428571428571,100.69924666612643,11,2,0,0,486.61,93.0,0,0
0.38,8.571428571428571,101.00119621442937,11,2,0,0,500.92,96.0,0,0
0.38,8.571428571428571,101.403281098181,11,2,0,0,515.23,99.0,0,0
0.38,8.571428571428571,101.73328542687379,11,2,0,0,520,100.0,0,0
0.38,8.571428571428571,101.44830258874794,11,2,0,0,505.69,97.0,0,0
0.38,8.571428571428571,101.23477556731066,11,2,0,0,491.38,94.0,0,0
0.38,8.571428571428571,101.02854571071929,11,2,0,0,477.07,91.0,0,0
0.38,8.571428571428571,100.94681641405775,11,2,0,0,462.76,88.0,0,0
0.38,8.571428571428571,100.7828653237432,11,2,0,0,448.45,85.0,0,0
0.40,8.571428571428571,100.64887729827949,11,2,0,0,434.14,82.0,0,0
0.40,8.571428571428571,100.30901138538944,11,2,0,0,419.83,79.0,0,0
0.40,8.571428571428571,100.1157642201151,11,2,0,0,405.52,76.0,0,0
0.40,8.571428571428571,99.93598191619371,11,2,0,0,391.21,73.0,0,0
0.40,8.571428571428571,99.8876580867875,11,2,0,0,376.9,70.0,0,0
0.40,8.571428571428571,99.82574642824895,11,2,0,0,362.59000000000003,67.0,0,0
0.40,8.571428571428571,99.67737580153484,11,2,0,0,348.28,63.99999999999999,0,0
0.40,8.571428571428571,99.6336232842137,11,2,0,0,333.96999999999997,60.99999999999999,0,0
0.40,8.571428571428571,99.55499535303262,11,2,0,0,319.65999999999997,57.99999999999999,0,0
0.40,8.571428571428571,99.430874849588,11,2,0,0,305.34999999999997,54.99999999999999,0,0
0.42,8.571428571428571,99.38406326419762,11,2,0,0,291.03999999999996,51.99999999999999,0,0
0.42,8.571428571428571,99.082460609905,11,2,0,0,276.7299999999999,48.99999999999998,0,0
0.42,8.571428571428571,98.80058757559448,11,2,0,0,262.4199999999999,45.99999999999997,0,0
0.42,8.571428571428571,98.49536074558749,11,2,0,0,248.10999999999984,42.99999999999997,0,0
0.42,8.571428571428571,98.28007266909711,11,2,0,0,233.79999999999984,39.99999999999997,0,0
0.42,8.571428571428571,98.17571905945786,11,2,0,0,219.48999999999984,36.999999999999964,0,0
0.42,8.571428571428571,97.99466469318894,11,2,0,0,205.1799999999999,33.99999999999997,0,0
0.42,8.571428571428571,97.86774472197555,11,2,0,0,190.8699999999999,30.99999999999997,0,0
0.42,8.571428571428571,97.6756849136726,11,2,0,0,176.55999999999983,27.99999999999997,0,0
0.42,8.571428571428571,97.43041171834354,11,2,0,0,162.24999999999983,24.99999999999997,0,0
0.43,8.571428571428571,97.30792014532956,11,2,0,0,147.93999999999988,21.99999999999997,0,0
0.43,8.571428571428571,97.21760447147771,11,2,0,0,133.62999999999988,18.99999999999997,0,0
0.43,8.571428571428571,97.0573808946456,11,2,0,0,119.31999999999988,15.999999999999972,0,0
0.43,8.571428571428571,96.83423387544269,11,2,0,0,105.00999999999982,12.999999999999972,0,0
0.43,8.571428571428571,96.77101645170445,11,2,0,0,90.69999999999987,9.999999999999972,0,0
0.43,8.571428571428571,96.51841108422458,11,2,0,0,76.38999999999987,6.999999999999972,0,0
0.43,8.571428571428571,96.36132783698397,11,2,0,0,62.07999999999987,3.9999999999999716,0,0
0.43,8.571428571428571,96.26124867263948,11,2,0,0,47.76999999999987,0.9999999999999716,0,0
0.43,8.571428571428571,96.1521369331521,11,2,0,0,43,0.0,0,0
0.43,8.571428571428571,96.36312663886645,11,2,0,0,57.31,3.0,0,0
0.45,8.571428571428571,96.44687788119217,11,2,0,0,71.62,6.0,0,0
0.45,8.571428571428571,96.44234057358935,11,2,0,0,85.93,9.0,0,0
0.45,8.571428571428571,96.59516815771912,11,2,0,0,100.24000000000001,12.0,0,0
0.45,8.571428571428571,96.5396878539446,11,2,0,0,114.55000000000001,15.0,0,0
0.45,8.571428571428571,96.66261352371463,11,2,0,0,128.86,18.0,0,0
0.45,8.571428571428571,96.81950208692358,11,2,0,0,143.16999999999996,21.0,0,0
0.45,8.571428571428571,96.8271164742527,11,2,0,0,157.48000000000002,24.0,0,0
0.45,8.571428571428571,96.86157603682423,11,2,0,0,171.79000000000002,27.0,0,0
0.45,8.571428571428571,96.95761548391437,11,2,0,0,186.10000000000002,30.0,0,0
0.45,8.571428571428571,97.00476759636739,11,2,0,0,200.40999999999997,33.0,0,0
0.47,8.571428571428571,97.11953020589112,11,2,0,0,214.71999999999997,36.0,0,0
0.47,8.571428571428571,97.15500793962097,11,2,0,0,229.03000000000003,39.0,0,0
0.47,8.571428571428571,97.26535426398094,11,2,0,0,243.34000000000003,42.00000000000001,0,0
0.47,8.571428571428571,97.24993238753612,11,2,0,0,257.65000000000003,45.00000000000001,0,0
0.47,8.571428571428571,97.28992388304171,11,2,0,0,271.96000000000004,48.00000000000001,0,0
0.47,8.571428571428571,97.58846737509235,11,2,0,0,286.27000000000004,51.00000000000001,0,0
0.47,8.571428571428571,97.8899021896121,11,2,0,0,300.58000000000004,54.00000000000001,0,0
0.47,8.571428571428571,97.99258268045168,11,2,0,0,314.89000000000004,57.000000000000014,0,0
0.47,8.571428571428571,98.17338873538964,11,2,0,0,329.20000000000005,60.00000000000001,0,0
0.47,8.571428571428571,98.3927408010112,12,2,0,0,343.51,63.0,0,0
0.48,8.571428571428571,98.70613451892969,12,2,0,0,357.82,66.0,0,0
0.48,8.571428571428571,99.00361172784335,12,2,0,0,372.13,69.0,0,0
0.48,8.571428571428571,99.33129637791633,12,2,0,0,386.44,72.0,0,0
0.48,8.571428571428571,99.42232759493017,12,2,0,0,400.75,75.0,0,0
0.48,8.571428571428571,99.69735224945207,12,2,0,0,415.06,78.0,0,0
0.48,8.571428571428571,99.99086449324946,12,2,0,0,429.37,81.0,0,0
0.48,8.571428571428571,100.17667230268302,12,2,0,0,443.68,84.0,0,0
0.48,8.571428571428571,100.40744553199967,12,2,0,0,457.99,87.0,0,0
0.48,8.571428571428571,100.67245591878527,12,2,0,0,472.3,90.0,0,0
0.48,8.571428571428571,100.97989737905468,12,2,0,0,486.61,93.0,0,0
0.50,8.571428571428571,101.27395037998298,12,2,0,0,500.92,96.0,0,0
0.50,8.571428571428571,101.36940643189696,12,2,0,0,515.23,99.0,0,0
0.50,8.571428571428571,101.59409121571083,12,2,0,0,520,100.0,0,0
0.50,8.571428571428571,101.43578108155941,13,2,0,0,505.69,97.0,0,0
0.50,8.571428571428571,101.25252201445382,13,2,0,0,491.38,94.0,0,0
0.50,8.571428571428571,101.08334083431338,13,2,0,0,477.07,91.0,0,0
0.50,8.571428571428571,100.94021872523994,13,2,0,0,462.76,88.0,0,0
0.50,8.571428571428571,100.77760657579589,13,2,0,0,448.45,85.0,0,0
0.50,8.571428571428571,100.64939813323477,13,2,0,0,434.14,82.0,0,0
0.50,8.571428571428571,100.47939966509817,13,2,0,0,419.83,79.0,0,0
0.52,8.571428571428571,100.34673764115878,13,2,0,0,405.52,76.0,0,0
0.52,8.571428571428571,100.24465798619308,14,2,0,0,391.21,73.0,0,0
0.52,8.571428571428571,100.1170247092536,15,2,0,0,376.9,70.0,0,0
0.52,8.571428571428571,99.96436471252234,15,2,0,0,362.59000000000003,67.0,0,0
0.52,8.571428571428571,99.88445799077137,15,2,0,0,348.28,63.99999999999999,0,0
0.52,8.571428571428571,99.6456129982016,15,2,0,0,333.96999999999997,60.99999999999999,0,0
0.52,8.571428571428571,99.43934969612577,15,2,0,0,319.65999999999997,57.99999999999999,0,0
