Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.03,22.213109135977827,136.3331404616156,0,1,0,0,457.99,87.0,0,0
0.03,24.14723835666651,136.81431064621404,0,1,0,0,472.3,90.0,0,0
0.03,25.211424631462283,136.4434482995667,0,1,0,0,486.61,93.0,0,0
0.03,27.062580128798494,137.5718238897102,0,1,0,0,500.92,96.0,0,0
0.03,25.745192967909464,138.46748315129048,0,1,0,0,515.23,99.0,0,0
0.03,25.838948464477102,139.11614523622322,0,1,0,0,520,100.0,0,0
0.03,24.64441070348658,136.8837410867917,0,1,0,0,505.69,97.0,0,0
0.03,23.688008159969336,133.86732393297015,0,1,0,0,491.38,94.0,0,0
0.05,22.297908421901106,131.41400361076435,0,1,0,0,477.07,91.0,0,0
0.05,23.063966036423057,128.27532472670234,0,1,0,0,462.76,88.0,0,0
0.05,22.690371984009833,126.80475589252833,0,1,0,0,448.45,85.0,0,0
0.05,24.67334059734331,125.14217303992986,0,1,0,0,434.14,82.0,0,0
0.05,26.579411124733635,122.53665643466663,0,1,0,0,419.83,79.0,0,0
0.05,28.0122350534831,119.68593103744064,0,1,0,0,405.52,76.0,0,0
0.05,29.91136961771759,117.87237461561637,0,1,0,0,391.21,73.0,0,0
0.05,28.842562026062357,116.35493534757062,0,1,0,0,376.9,70.0,0,0
0.05,29.047257738245463,115.33401034050159,0,1,0,0,362.59000000000003,67.0,0,0
0.05,30.529812082156962,114.12807837895271,0,1,0,0,348.28,63.99999999999999,0,0
0.07,30.671404824288032,113.59641572810189,0,1,0,0,333.96999999999997,60.99999999999999,0,0
0.07,28.760241229166976,111.44928854616403,0,1,0,0,319.65999999999997,57.99999999999999,0,0
0.07,27.9769069052166,109.86079497474158,0,1,0,0,305.34999999999997,54.99999999999999,0,0
0.07,28.54998391140492,108.41475567588533,0,1,0,0,291.03999999999996,51.99999999999999,0,0
0.07,26.57122981605028,107.30399237993151,0,1,0,0,276.7299999999999,48.99999999999998,0,0
0.07,27.056420330650546,106.19177345317041,0,1,0,0,262.4199999999999,45.99999999999997,0,0
0.07,27.559197278152237,104.91583923808341,0,1,0,0,248.10999999999984,42.99999999999997,0,0
0.07,25.83774629448237,104.48870896744536,0,1,0,0,233.79999999999984,39.99999999999997,0,0
0.07,23.86297556097245,102.7253491538304,0,1,0,0,219.48999999999984,36.999999999999964,0,0
0.07,25.793177486732628,101.00251460028164,0,1,0,0,205.1799999999999,33.99999999999997,0,0
0.08,24.029521409238754,99.81725483955694,0,1,0,0,190.8699999999999,30.99999999999997,0,0
0.08,23.855006533071688,99.40097635521144,0,1,0,0,176.55999999999983,27.99999999999997,0,0
0.08,23.804821527112804,98.85185064907547,0,1,0,0,162.24999999999983,24.99999999999997,0,0
0.08,23.362750077868185,97.92371621083991,0,1,0,0,147.93999999999988,21.99999999999997,0,0
0.08,23.93069335059583,97.26922051038278,0,1,0,0,133.62999999999988,18.99999999999997,0,0
0.08,23.39268706544325,96.38738966121329,0,1,0,0,119.31999999999988,15.999999999999972,0,0
0.08,24.731634051490627,95.67534873630835,0,1,0,0,105.00999999999982,12.999999999999972,0,0
0.08,23.563349612805805,95.12528534989141,0,1,0,0,90.69999999999987,9.999999999999972,0,0
0.08,22.114430289695648,93.83407422067805,0,1,0,0,76.38999999999987,6.999999999999972,0,0
0.08,23.58457050496955,92.89103517983297,0,1,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,24.774606406216293,92.80848999733556,0,1,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,24.345652381335213,92.08972315350915,0,1,0,0,43,0.0,0,0
0.10,22.93744303269967,91.84723650717861,0,1,0,0,57.31,3.0,0,0
0.10,22.130605006737987,92.72417825631553,0,1,0,0,71.62,6.0,0,0
0.10,20.85638809445859,92.8801349102015,0,1,0,0,85.93,9.0,0,0
0.10,19.069124779628904,92.98948402595533,0,1,0,0,100.24000000000001,12.0,0,0
0.10,20.816251076192003,92.85731966697948,0,1,0,0,114.55000000000001,15.0,0,0
0.10,21.964944759932433,92.77273130222801,0,1,0,0,128.86,18.0,0,0
0.10,21.29088115457516,93.38830912483637,0,1,0,0,143.16999999999996,21.0,0,0
0.10,21.700629599922205,93.265906022036,0,1,0,0,157.48000000000002,24.0,0,0
0.12,23.502172325161066,94.01718142565585,0,1,0,0,171.79000000000002,27.0,0,0
0.12,21.57479119549848,94.61735261500897,0,1,0,0,186.10000000000002,30.0,0,0
0.12,20.33765361335729,94.62730127726766,0,1,0,0,200.40999999999997,33.0,0,0
0.12,20.169568103063103,94.6904096420907,0,1,0,0,214.71999999999997,36.0,0,0
0.12,21.15759104725162,95.33218849012003,0,1,0,0,229.03000000000003,39.0,0,0
0.12,22.3142987400698,95.83145521807823,0,1,0,0,243.34000000000003,42.00000000000001,0,0
0.12,20.70627874682324,95.74242249308519,0,1,0,0,257.65000000000003,45.00000000000001,0,0
0.12,20.93145336307993,96.22498068316669,0,1,0,0,271.96000000000004,48.00000000000001,0,0
0.12,22.132178436416257,96.78274986378915,0,1,0,0,286.27000000000004,51.00000000000001,0,0
0.12,23.699698385742316,97.21549440496173,0,1,0,0,300.58000000000004,54.00000000000001,0,0
0.13,25.01732214763316,97.8232484016395,0,1,0,0,314.89000000000004,57.000000000000014,0,0
0.13,24.349908867245976,98.49528951683747,0,1,0,0,329.20000000000005,60.00000000000001,0,0
0.13,24.258237035271886,98.94711186494678,0,1,0,0,343.51,63.0,0,0
0.13,26.03419204307619,99.63021643362701,1,1,0,0,357.82,66.0,0,0
0.13,24.160026564549028,99.89645831678095,1,1,0,0,372.13,69.0,0,0
0.13,22.415035138995474,100.50010414088548,1,1,0,0,386.44,72.0,0,0
0.13,23.30461147304528,101.38952393316379,1,1,0,0,400.75,75.0,0,0
0.13,21.662442290751418,101.48183557407602,2,1,0,0,415.06,78.0,0,0
0.13,21.710124266409856,102.26936774425258,2,1,0,0,429.37,81.0,0,0
0.13,22.977801571398416,103.34915479375846,2,1,0,0,443.68,84.0,0,0
0.15,23.231556830614096,103.84242473409411,2,1,0,0,457.99,87.0,0,0
0.15,22.295854962977998,104.15715022576482,2,1,0,0,472.3,90.0,0,0
0.15,23.811631152503523,104.86420951771296,2,1,0,0,486.61,93.0,0,0
0.15,22.097256945769466,105.20530778713055,2,1,0,0,500.92,96.0,0,0
0.15,22.35128015080769,105.67166526046385,2,1,0,0,515.23,99.0,0,0
0.15,8.571428571428571,106.02514643458555,2,1,0,0,520,100.0,0,0
0.15,8.571428571428571,105.72673113896526,2,1,0,0,505.69,97.0,0,0
0.15,8.571428571428571,105.44839196159445,2,1,0,0,491.38,94.0,0,0
0.15,8.571428571428571,104.74779813280047,2,1,0,0,477.07,91.0,0,0
0.15,8.571428571428571,104.4321637314539,3,1,0,0,462.76,88.0,0,0
0.17,8.571428571428571,103.84935384941139,3,1,0,0,448.45,85.0,0,0
0.17,8.571428571428571,103.36813763477339,3,1,0,0,434.14,82.0,0,0
0.17,8.571428571428571,103.00171525612312,3,1,0,0,419.83,79.0,0,0
0.17,8.571428571428571,102.58517619796864,3,1,0,0,405.52,76.0,0,0
0.17,8.571428571428571,102.09439969280474,3,1,0,0,391.21,73.0,0,0
0.17,8.571428571428571,101.40747245036196,3,1,0,0,376.9,70.0,0,0
0.17,8.571428571428571,101.04908692813447,3,1,0,0,362.59000000000003,67.0,0,0
0.17,8.571428571428571,100.4254001305593,3,1,0,0,348.28,63.99999999999999,0,0
