Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.07,35,121.31994225728758,0,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,35,119.91651124985097,0,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,35,118.5715565343909,0,0,0,0,291.03999999999996,51.99999999999999,0,0
0.07,35,117.28149792976593,0,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,35,116.04304166932596,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.08,35,114.85315232106011,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.08,35,113.70902794772755,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.08,33.53545047464748,112.25913337340454,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.08,32.070900949294966,110.86293859813053,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,30.606351423942453,109.5175145419574,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.08,29.14180189858994,108.2201413449333,0,0,0,0,176.55999999999983,27.99999999999997,0,0
0.08,27.677252373237426,106.96829001447145,0,0,0,0,162.24999999999983,24.99999999999997,0,0
0.08,26.212702847884913,105.75960597126691,0,0,0,0,147.93999999999988,21.99999999999997,0,0
0.08,24.7481533225324,104.59189426850998,0,0,0,0,133.62999999999988,18.99999999999997,0,0
0.08,23.283603797179886,103.46310628917828,0,0,0,0,119.31999999999988,15.999999999999972,0,0
0.10,21.819054271827373,102.37132775179188,0,0,0,0,105.00999999999982,12.999999999999972,0,0
0.10,20.35450474647486,101.31476787690183,0,0,0,0,90.69999999999987,9.999999999999972,0,0
0.10,18.889955221122346,100.2917495853416,0,0,0,0,76.38999999999987,6.999999999999972,0,0
0.10,18,99.30070061539264,0,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,18,98.34014545990365,0,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,18,97.40869803639917,0,0,0,0,43,0.0,0,0
0.10,18,97.34934799748191,0,0,0,0,57.31,3.0,0,0
0.10,18,97.29174354794458,0,0,0,0,71.62,6.0,0,0
0.10,18,97.23580879259673,0,0,0,0,85.93,9.0,0,0
0.10,18,97.18147217311596,0,0,0,0,100.24000000000001,12.0,0,0
0.12,18,97.12866616263466,0,0,0,0,114.55000000000001,15.0,0,0
0.12,18,97.07732698577783,0,0,0,0,128.86,18.0,0,0
0.12,18,97.0273943617116,0,0,0,0,143.16999999999996,21.0,0,0
0.12,18,96.97881126802554,0,0,0,0,157.48000000000002,24.0,0,0
0.12,18,96.93152372350444,0,0,0,0,171.79000000000002,27.0,0,0
0.12,18,96.88548058804969,0,0,0,0,186.10000000000002,30.0,0,0
0.12,18,96.84063337819117,0,0,0,0,200.40999999999997,33.0,0,0
0.12,18,96.79693609679055,0,0,0,0,214.71999999999997,36.0,0,0
0.12,18,96.75434507567856,0,0,0,0,229.03000000000003,39.0,0,0
0.12,18,96.71281883009436,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.13,18,96.67231792390731,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.13,18,96.63280484470043,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.13,18,97.11573563439212,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.13,18,97.5871680719483,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.13,18,98.04750798156199,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.13,18,98.49714231188233,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.13,18,98.93644022081601,0,0,0,0,343.51,63.0,0,0
0.13,18,99.36575408636482,0,0,0,0,357.82,66.0,0,0
0.13,18,99.78542044931703,0,0,0,0,372.13,69.0,0,0
0.13,18,100.19576089309253,0,0,0,0,386.44,72.0,0,0
0.15,18,100.59708286557625,0,0,0,0,400.75,75.0,0,0
0.15,18,100.9896804473538,0,0,0,0,415.06,78.0,0,0
0.15,18,101.37383507038346,0,0,0,0,429.37,81.0,0,0
0.15,18,101.74981619079546,0,0,0,0,443.68,84.0,0,0
0.15,18,102.1178819191988,0,0,0,0,457.99,87.0,0,0
0.15,18,102.47827961159372,0,0,0,0,472.3,90.0,0,0
0.15,18,102.83124642373308,0,0,0,0,486.61,93.0,0,0
0.15,18,103.17700983154306,0,0,0,0,500.92,96.0,0,0
0.15,18,103.51578812000335,0,0,0,0,515.23,99.0,0,0
0.15,8.571428571428571,103.84779084269444,0,0,0,0,520,100.0,0,0
0.17,8.571428571428571,103.1845910869114,0,0,0,0,505.69,97.0,0,0
0.17,8.571428571428571,102.53439524790842,0,0,0,0,491.38,94.0,0,0
0.17,8.571428571428571,101.89682457082783,0,0,0,0,477.07,91.0,0,0
0.17,8.571428571428571,101.2715148683065,0,0,0,0,462.76,88.0,0,0
0.17,8.571428571428571,100.65811582678556,0,0,0,0,448.45,85.0,0,0
0.17,8.571428571428571,100.05629035208577,0,0,0,0,434.14,82.0,0,0
0.17,8.571428571428571,99.46571395167943,0,0,0,0,419.83,79.0,0,0
0.17,8.571428571428571,98.88607415128062,0,0,0,0,405.52,76.0,0,0
0.17,8.571428571428571,98.31706994354968,0,0,0,0,391.21,73.0,0,0
0.17,8.571428571428571,97.75841126686839,0,0,0,0,376.9,70.0,0,0
0.18,8.571428571428571,97.20981851228947,0,0,0,0,362.59000000000003,67.0,0,0
0.18,8.571428571428571,96.67102205689946,0,0,0,0,348.28,63.99999999999999,0,0
0.18,8.571428571428571,96.14176182195882,0,0,0,0,333.96999999999997,60.99999999999999,0,0
0.18,8.571428571428571,95.62178685429785,0,0,0,0,319.65999999999997,57.99999999999999,0,0
0.18,8.571428571428571,95.11085492955273,0,0,0,0,305.34999999999997,54.99999999999999,0,0
0.18,8.571428571428571,94.60873217592389,0,0,0,0,291.03999999999996,51.99999999999999,0,0
0.18,8.571428571428571,94.1151927172289,0,0,0,0,276.7299999999999,48.99999999999998,0,0
0.18,8.571428571428571,93.63001833410497,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.18,8.571428571428571,93.15299814229408,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.18,8.571428571428571,92.51423687766982,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.20,8.571428571428571,91.88603365047734,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.20,8.571428571428571,91.26812883684542,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.20,8.571428571428571,90.66027125595546,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.20,8.571428571428571,90.06221782959601,0,0,0,0,176.55999999999983,27.99999999999997,0,0
0.20,8.571428571428571,89.47373325805829,0,0,0,0,162.24999999999983,24.99999999999997,0,0
0.20,8.571428571428571,88.89458971146561,0,0,0,0,147.93999999999988,21.99999999999997,0,0
0.20,8.571428571428571,88.32456653568543,0,0,0,0,133.62999999999988,18.99999999999997,0,0
0.20,8.571428571428571,87.7634499720268,0,0,0,0,119.31999999999988,15.999999999999972,0,0
0.20,8.571428571428571,87.21103288997529,0,0,0,0,105.00999999999982,12.999999999999972,0,0
0.20,8.571428571428571,86.66711453226303,0,0,0,0,90.69999999999987,9.999999999999972,0,0
0.22,8.571428571428571,86.13150027161508,0,0,0,0,76.38999999999987,6.999999999999972,0,0
0.22,8.571428571428571,85.60400137855271,0,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.22,8.571428571428571,85.08443479967173,0,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.22,8.571428571428571,84.57262294584866,0,0,0,0,43,0.0,0,0
0.22,8.571428571428571,84.45611973407433,0,0,0,0,57.31,3.0,0,0
0.22,8.571428571428571,84.3413298048261,0,0,0,0,71.62,6.0,0,0
0.22,8.571428571428571,84.22821564096834,0,0,0,0,85.93,9.0,0,0
0.22,8.571428571428571,84.11674081281868,0,0,0,0,100.24000000000001,12.0,0,0
0.22,8.571428571428571,84.00686993903088,0,0,0,0,114.55000000000001,15.0,0,0
0.22,8.571428571428571,83.89856864915433,0,0,0,0,128.86,18.0,0,0
0.23,8.571428571428571,83.79180354778667,0,0,0,0,143.16999999999996,21.0,0,0
0.23,8.571428571428571,83.68654218024109,0,0,0,0,157.48000000000002,24.0,0,0
0.23,8.571428571428571,83.58275299965419,0,0,0,0,171.79000000000002,27.0,0,0
0.23,8.571428571428571,83.48040533546433,0,0,0,0,186.10000000000002,30.0,0,0
0.23,8.571428571428571,83.37946936319432,0,0,0,0,200.40999999999997,33.0,0,0
0.23,8.571428571428571,83.27991607547597,0,0,0,0,214.71999999999997,36.0,0,0
0.23,8.571428571428571,83.18171725425718,0,0,0,0,229.03000000000003,39.0,0,0
0.23,8.571428571428571,83.08484544413594,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.23,8.571428571428571,82.989273926768,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.23,8.571428571428571,82.89497669629831,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.25,8.571428571428571,83.0745875184472,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.25,8.571428571428571,83.25183504030466,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.25,8.571428571428571,83.42676560109209,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.25,8.571428571428571,83.59942433641473,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.25,8.571428571428571,83.76985521708805,0,0,0,0,343.51,63.0,0,0
0.25,8.571428571428571,83.9381010864707,0,0,0,0,357.82,66.0,0,0
0.25,8.571428571428571,84.10420369637076,0,0,0,0,372.13,69.0,0,0
0.25,8.571428571428571,84.26820374158855,0,0,0,0,386.44,72.0,0,0
0.25,8.571428571428571,84.43014089315578,0,0,0,0,400.75,75.0,0,0
0.25,8.571428571428571,84.59005383032844,0,0,0,0,415.06,78.0,0,0
0.27,8.571428571428571,84.74798027138715,0,0,0,0,429.37,81.0,0,0
0.27,8.571428571428571,84.90395700329698,0,0,0,0,443.68,84.0,0,0
0.27,8.571428571428571,85.0580199102754,0,0,0,0,457.99,87.0,0,0
0.27,8.571428571428571,85.21020400131508,0,0,0,0,472.3,90.0,0,0
0.27,8.571428571428571,85.36054343670577,0,0,0,0,486.61,93.0,0,0
0.27,8.571428571428571,85.50907155359779,0,0,0,0,500.92,96.0,0,0
0.27,8.571428571428571,85.65582089064678,0,0,0,0,515.23,99.0,0,0
0.27,8.571428571428571,85.80082321177854,0,0,0,0,520,100.0,0,0
0.27,8.571428571428571,85.39076891104246,0,0,0,0,505.69,97.0,0,0
0.27,8.571428571428571,84.98553877855034,0,0,0,0,491.38,94.0,0,0
0.28,8.571428571428571,84.58504817977156,0,0,0,0,477.07,91.0,0,0
0.28,8.571428571428571,84.18921444842046,0,0,0,0,462.76,88.0,0,0
0.28,8.571428571428571,83.79795682957052,0,0,0,0,448.45,85.0,0,0
0.28,8.571428571428571,83.41119642473036,0,0,0,0,434.14,82.0,0,0
0.28,8.571428571428571,83.02885613880265,0,0,0,0,419.83,79.0,0,0
0.28,8.571428571428571,82.6508606288514,0,0,0,0,405.52,76.0,0,0
0.28,8.571428571428571,82.27713625460581,0,0,0,0,391.21,73.0,0,0
0.28,8.571428571428571,81.90761103063264,0,0,0,0,376.9,70.0,0,0
0.28,8.571428571428571,81.54221458011169,0,0,0,0,362.59000000000003,67.0,0,0
0.28,8.571428571428571,81.18087809015208,0,0,0,0,348.28,63.99999999999999,0,0
0.30,8.571428571428571,80.82353426858981,0,0,0,0,333.96999999999997,60.99999999999999,0,0
0.30,8.571428571428571,80.47011730220954,0,0,0,0,319.65999999999997,57.99999999999999,0,0
0.30,8.571428571428571,80.12056281633616,0,0,0,0,305.34999999999997,54.99999999999999,0,0
0.30,8.571428571428571,79.77480783574403,0,0,0,0,291.03999999999996,51.99999999999999,0,0
0.30,8.571428571428571,79.43279074683396,0,0,0,0,276.7299999999999,48.99999999999998,0,0
0.30,8.571428571428571,79.09445126103046,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.30,8.571428571428571,78.75973037935319,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.30,8.571428571428571,78.42857035811929,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.30,8.571428571428571,78.10091467573444,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.30,8.571428571428571,77.77670800053258,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.32,8.571428571428571,77.45589615962604,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.32,8.571428571428571,77.13842610872892,0,0,0,0,176.55999999999983,27.99999999999997,0,0
0.32,8.571428571428571,76.82424590291883,0,0,0,0,162.24999999999983,24.99999999999997,0,0
0.32,8.571428571428571,76.51330466830267,0,0,0,0,147.93999999999988,21.99999999999997,0,0
0.32,8.571428571428571,76.20555257455436,0,0,0,0,133.62999999999988,18.99999999999997,0,0
0.32,8.571428571428571,75.90094080829327,0,0,0,0,119.31999999999988,15.999999999999972,0,0
0.32,8.571428571428571,75.59942154727341,0,0,0,0,105.00999999999982,12.999999999999972,0,0
0.32,8.571428571428571,75.30094793535477,0,0,0,0,90.69999999999987,9.999999999999972,0,0
0.32,8.571428571428571,75.00547405822928,0,0,0,0,76.38999999999987,6.999999999999972,0,0
0.32,8.571428571428571,74.9221987906889,0,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.33,8.571428571428571,74.83975213277579,0,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.33,8.571428571428571,74.75812177840638,0,0,0,0,43,0.0,0,0
0.33,8.571428571428571,74.95035253860928,0,0,0,0,57.31,3.0,0,0
0.33,8.571428571428571,75.14069868351608,0,0,0,0,71.62,6.0,0,0
0.33,8.571428571428571,75.3291877928628,0,0,0,0,85.93,9.0,0,0
0.33,8.571428571428571,75.51584691085665,0,0,0,0,100.24000000000001,12.0,0,0
0.33,8.571428571428571,75.70070255911142,0,0,0,0,114.55000000000001,15.0,0,0
0.33,8.571428571428571,75.8837807492099,0,0,0,0,128.86,18.0,0,0
0.33,8.571428571428571,76.06510699490553,0,0,0,0,143.16999999999996,21.0,0,0
0.33,8.571428571428571,76.24470632397548,0,0,0,0,157.48000000000002,24.0,0,0
0.35,8.571428571428571,76.42260328973671,0,0,0,0,171.79000000000002,27.0,0,0
0.35,8.571428571428571,76.59882198223605,0,0,0,0,186.10000000000002,30.0,0,0
0.35,8.571428571428571,76.77338603912506,0,0,0,0,200.40999999999997,33.0,0,0
0.35,8.571428571428571,76.94631865623005,0,0,0,0,214.71999999999997,36.0,0,0
0.35,8.571428571428571,77.1176425978271,0,0,0,0,229.03000000000003,39.0,0,0
0.35,8.571428571428571,77.28738020663158,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.35,8.571428571428571,77.4555534135116,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.35,8.571428571428571,77.622183746934,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.35,8.571428571428571,77.98233924979876,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.35,8.571428571428571,78.33922061172838,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.37,8.571428571428571,78.69287227807492,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.37,8.571428571428571,79.0433378933733,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.37,8.571428571428571,79.39066031929681,0,0,0,0,343.51,63.0,0,0
0.37,8.571428571428571,79.7348816521317,0,0,0,0,357.82,66.0,0,0
0.37,8.571428571428571,80.07604323978586,0,0,0,0,372.13,69.0,0,0
0.37,8.571428571428571,80.41418569834572,0,0,0,0,386.44,72.0,0,0
0.37,8.571428571428571,80.74934892819581,0,0,0,0,400.75,75.0,0,0
0.37,8.571428571428571,81.08157212971388,0,0,0,0,415.06,78.0,0,0
0.37,8.571428571428571,81.41089381855492,0,0,0,0,429.37,81.0,0,0
0.37,8.571428571428571,81.73735184053649,0,0,0,0,443.68,84.0,0,0
0.38,8.571428571428571,82.06098338613727,0,0,0,0,457.99,87.0,0,0
0.38,8.571428571428571,82.3818250046208,0,0,0,0,472.3,90.0,0,0
0.38,8.571428571428571,82.69991261779545,0,0,0,0,486.61,93.0,0,0
0.38,8.571428571428571,83.0152815334216,0,0,0,0,500.92,96.0,0,0
0.38,8.571428571428571,83.32796645827646,0,0,0,0,515.23,99.0,0,0
0.38,8.571428571428571,83.6380015108868,0,0,0,0,520,100.0,0,0
0.38,8.571428571428571,83.53130285704405,0,0,0,0,505.69,97.0,0,0
0.38,8.571428571428571,83.42550083054452,0,0,0,0,491.38,94.0,0,0
0.38,8.571428571428571,83.32058417665168,0,0,0,0,477.07,91.0,0,0
0.38,8.571428571428571,83.21654182820795,0,0,0,0,462.76,88.0,0,0
0.40,8.571428571428571,83.113362901743,0,0,0,0,448.45,85.0,0,0
0.40,8.571428571428571,83.01103669367859,0,0,0,0,434.14,82.0,0,0
0.40,8.571428571428571,82.90955267662706,0,0,0,0,419.83,79.0,0,0
0.40,8.571428571428571,82.80890049578088,0,0,0,0,405.52,76.0,0,0
0.40,8.571428571428571,82.70906996539057,0,0,0,0,391.21,73.0,0,0
0.40,8.571428571428571,82.61005106532863,0,0,0,0,376.9,70.0,0,0
0.40,8.571428571428571,82.51183393773684,0,0,0,0,362.59000000000003,67.0,0,0
0.40,8.571428571428571,82.41440888375466,0,0,0,0,348.28,63.99999999999999,0,0
0.40,8.571428571428571,82.31776636032654,0,0,0,0,333.96999999999997,60.99999999999999,0,0
0.40,8.571428571428571,82.22189697708586,0,0,0,0,319.65999999999997,57.99999999999999,0,0
0.42,8.571428571428571,82.12679149331323,0,0,0,0,305.34999999999997,54.99999999999999,0,0
0.42,8.571428571428571,82.03244081496737,0,0,0,0,291.03999999999996,51.99999999999999,0,0
0.42,8.571428571428571,81.9388359917863,0,0,0,0,276.7299999999999,48.99999999999998,0,0
0.42,8.571428571428571,81.84596821445705,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.42,8.571428571428571,81.75382881185195,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.42,8.571428571428571,81.6624092483297,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.42,8.571428571428571,81.57170112109945,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.42,8.571428571428571,81.48169615764618,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.42,8.571428571428571,81.39238621321572,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.42,8.571428571428571,81.30376326835778,0,0,0,0,176.55999999999983,27.99999999999997,0,0
0.43,8.571428571428571,81.2158194265256,0,0,0,0,162.24999999999983,24.99999999999997,0,0
0.43,8.571428571428571,81.1285469117303,0,0,0,0,147.93999999999988,21.99999999999997,0,0
0.43,8.571428571428571,81.04193806624902,0,0,0,0,133.62999999999988,18.99999999999997,0,0
0.43,8.571428571428571,80.95598534838503,0,0,0,0,119.31999999999988,15.999999999999972,0,0
0.43,8.571428571428571,80.8706813302785,0,0,0,0,105.00999999999982,12.999999999999972,0,0
0.43,8.571428571428571,80.78601869576677,0,0,0,0,90.69999999999987,9.999999999999972,0,0
0.43,8.571428571428571,80.70199023829257,0,0,0,0,76.38999999999987,6.999999999999972,0,0
0.43,8.571428571428571,80.61858885885923,0,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.43,8.571428571428571,80.53580756403133,0,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.43,8.571428571428571,80.45363946397994,0,0,0,0,43,0.0,0,0
0.45,8.571428571428571,80.576618529056,0,0,0,0,57.31,3.0,0,0
0.45,8.571428571428571,80.69869333630064,0,0,0,0,71.62,6.0,0,0
0.45,8.571428571428571,80.81987382261308,0,0,0,0,85.93,9.0,0,0
0.45,8.571428571428571,80.94016977982834,0,0,0,0,100.24000000000001,12.0,0,0
0.45,8.571428571428571,81.05959085735476,0,0,0,0,114.55000000000001,15.0,0,0
0.45,8.571428571428571,81.17814656475419,0,0,0,0,128.86,18.0,0,0
0.45,8.571428571428571,81.29584627426625,0,0,0,0,143.16999999999996,21.0,0,0
0.45,8.571428571428571,81.41269922327822,0,0,0,0,157.48000000000002,24.0,0,0
0.45,8.571428571428571,81.52871451674173,0,0,0,0,171.79000000000002,27.0,0,0
0.45,8.571428571428571,81.64390112953764,0,0,0,0,186.10000000000002,30.0,0,0
0.47,8.571428571428571,81.75826790879051,0,0,0,0,200.40999999999997,33.0,0,0
0.47,8.571428571428571,81.87182357613379,0,0,0,0,214.71999999999997,36.0,0,0
0.47,8.571428571428571,81.99731512496577,0,0,0,0,229.03000000000003,39.0,0,0
0.47,8.571428571428571,82.12192293049611,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.47,8.571428571428571,82.2456562952859,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.47,8.571428571428571,82.36852439179043,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.47,8.571428571428571,82.64128898615719,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.47,8.571428571428571,82.91215938195197,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.47,8.571428571428571,83.1811552421357,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.47,8.571428571428571,83.4482959584561,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.48,8.571428571428571,83.71360065610763,0,0,0,0,343.51,63.0,0,0
0.48,8.571428571428571,83.97708819829579,0,0,0,0,357.82,66.0,0,0
0.48,8.571428571428571,84.23877719070792,0,0,0,0,372.13,69.0,0,0
0.48,8.571428571428571,84.49868598589276,0,0,0,0,386.44,72.0,0,0
0.48,8.571428571428571,84.75683268755093,0,0,0,0,400.75,75.0,0,0
