Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.18,8.571428571428571,99.69524608193251,7,0,0,0,262.4199999999999,45.99999999999997,0,0
0.18,8.571428571428571,99.42598994810939,7,0,0,0,248.10999999999984,42.99999999999997,0,0
0.18,8.571428571428571,99.31848464841192,7,0,0,0,233.79999999999984,39.99999999999997,0,0
0.18,8.571428571428571,98.88898075994683,7,0,0,0,219.48999999999984,36.999999999999964,0,0
0.18,8.571428571428571,98.39246333898325,7,0,0,0,205.1799999999999,33.99999999999997,0,0
0.18,8.571428571428571,98.18232237202338,7,0,0,0,190.8699999999999,30.99999999999997,0,0
0.20,8.571428571428571,98.09435840258418,7,0,0,0,176.55999999999983,27.99999999999997,0,0
0.20,8.571428571428571,97.94103411636647,7,0,0,0,162.24999999999983,24.99999999999997,0,0
0.20,8.571428571428571,97.82422894610472,7,0,0,0,147.93999999999988,21.99999999999997,0,0
0.20,8.571428571428571,97.43833618153784,7,0,0,0,133.62999999999988,18.99999999999997,0,0
0.20,8.571428571428571,97.13828622629822,7,0,0,0,119.31999999999988,15.999999999999972,0,0
0.20,8.571428571428571,96.75440726454568,7,0,0,0,105.00999999999982,12.999999999999972,0,0
0.20,8.571428571428571,96.23801729794553,7,0,0,0,90.69999999999987,9.999999999999972,0,0
0.20,8.571428571428571,96.05136789059651,7,0,0,0,76.38999999999987,6.999999999999972,0,0
0.20,8.571428571428571,95.5878470816108,7,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.20,8.571428571428571,95.30321463999373,7,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.22,8.571428571428571,94.92226664385085,7,0,0,0,43,0.0,0,0
0.22,8.571428571428571,95.24148161285328,7,0,0,0,57.31,3.0,0,0
0.22,8.571428571428571,95.40396532390798,7,0,0,0,71.62,6.0,0,0
0.22,8.571428571428571,95.66485559079031,7,0,0,0,85.93,9.0,0,0
0.22,8.571428571428571,95.53058155158801,7,0,0,0,100.24000000000001,12.0,0,0
0.22,8.571428571428571,95.47686839391982,7,0,0,0,114.55000000000001,15.0,0,0
0.22,8.571428571428571,95.46516778011961,7,0,0,0,128.86,18.0,0,0
0.22,8.571428571428571,95.576627707668,7,0,0,0,143.16999999999996,21.0,0,0
0.22,8.571428571428571,95.79255774547137,7,0,0,0,157.48000000000002,24.0,0,0
0.22,8.571428571428571,95.83234363413158,7,0,0,0,171.79000000000002,27.0,0,0
0.23,8.571428571428571,96.2389923177387,7,0,0,0,186.10000000000002,30.0,0,0
0.23,8.571428571428571,96.53295951246896,7,0,0,0,200.40999999999997,33.0,0,0
0.23,8.571428571428571,96.77023662461214,7,0,0,0,214.71999999999997,36.0,0,0
0.23,8.571428571428571,97.02338880810845,7,0,0,0,229.03000000000003,39.0,0,0
0.23,8.571428571428571,97.23321341820258,7,0,0,0,243.34000000000003,42.00000000000001,0,0
0.23,8.571428571428571,97.48487370138042,7,0,0,0,257.65000000000003,45.00000000000001,0,0
0.23,8.571428571428571,97.73018924092955,7,0,0,0,271.96000000000004,48.00000000000001,0,0
0.23,8.571428571428571,98.35207764633515,7,0,0,0,286.27000000000004,51.00000000000001,0,0
0.23,8.571428571428571,98.79599348494294,7,0,0,0,300.58000000000004,54.00000000000001,0,0
0.23,8.571428571428571,99.35862004742181,7,0,0,0,314.89000000000004,57.000000000000014,0,0
0.25,8.571428571428571,99.81522887492825,7,0,0,0,329.20000000000005,60.00000000000001,0,0
0.25,8.571428571428571,100.04053299678536,7,0,0,0,343.51,63.0,0,0
0.25,8.571428571428571,100.32819956347967,7,0,0,0,357.82,66.0,0,0
0.25,8.571428571428571,100.39598924005087,7,0,0,0,372.13,69.0,0,0
0.25,8.571428571428571,100.60454277122592,7,0,0,0,386.44,72.0,0,0
0.25,8.571428571428571,101.150460770491,7,0,0,0,400.75,75.0,0,0
0.25,8.571428571428571,101.2441798752893,7,0,0,0,415.06,78.0,0,0
0.25,8.571428571428571,101.85065792242516,7,0,0,0,429.37,81.0,0,0
0.25,8.571428571428571,102.19281672197081,7,0,0,0,443.68,84.0,0,0
0.25,8.571428571428571,102.68676893224563,7,0,0,0,457.99,87.0,0,0
0.27,8.571428571428571,103.03375928148047,7,0,0,0,472.3,90.0,0,0
0.27,8.571428571428571,103.25016347399179,7,0,0,0,486.61,93.0,0,0
0.27,8.571428571428571,103.52577969683362,7,0,0,0,500.92,96.0,0,0
0.27,8.571428571428571,103.92608639735573,7,0,0,0,515.23,99.0,0,0
0.27,8.571428571428571,104.44535135050826,7,0,0,0,520,100.0,0,0
0.27,8.571428571428571,104.17484553958792,7,0,0,0,505.69,97.0,0,0
0.27,8.571428571428571,103.66903127600835,7,0,0,0,491.38,94.0,0,0
0.27,8.571428571428571,103.49183601435219,7,0,0,0,477.07,91.0,0,0
0.27,8.571428571428571,103.03932052407342,7,0,0,0,462.76,88.0,0,0
0.27,8.571428571428571,102.97702356904504,7,0,0,0,448.45,85.0,0,0
0.28,8.571428571428571,102.7074800683804,7,0,0,0,434.14,82.0,0,0
0.28,8.571428571428571,102.24355202369917,7,0,0,0,419.83,79.0,0,0
0.28,8.571428571428571,102.03594787277254,7,0,0,0,405.52,76.0,0,0
0.28,8.571428571428571,101.85337302244088,7,0,0,0,391.21,73.0,0,0
0.28,8.571428571428571,101.55361570414357,7,0,0,0,376.9,70.0,0,0
0.28,8.571428571428571,101.4152354403403,7,0,0,0,362.59000000000003,67.0,0,0
0.28,8.571428571428571,101.07020766311504,7,0,0,0,348.28,63.99999999999999,0,0
0.28,8.571428571428571,100.85546814396591,7,0,0,0,333.96999999999997,60.99999999999999,0,0
0.28,8.571428571428571,100.75481447932066,7,0,0,0,319.65999999999997,57.99999999999999,0,0
0.28,8.571428571428571,100.48275066552617,7,0,0,0,305.34999999999997,54.99999999999999,0,0
0.30,8.571428571428571,100.28844569730403,7,0,0,0,291.03999999999996,51.99999999999999,0,0
0.30,8.571428571428571,99.94271475978606,7,0,0,0,276.7299999999999,48.99999999999998,0,0
0.30,8.571428571428571,99.7377927286613,7,0,0,0,262.4199999999999,45.99999999999997,0,0
0.30,8.571428571428571,99.49575828016835,7,0,0,0,248.10999999999984,42.99999999999997,0,0
0.30,8.571428571428571,99.31948470353348,7,0,0,0,233.79999999999984,39.99999999999997,0,0
0.30,8.571428571428571,98.8844823721536,7,0,0,0,219.48999999999984,36.999999999999964,0,0
0.30,8.571428571428571,98.58881698831308,8,0,0,0,205.1799999999999,33.99999999999997,0,0
0.30,8.571428571428571,98.33013766204759,8,0,0,0,190.8699999999999,30.99999999999997,0,0
0.30,8.571428571428571,98.10709546786158,8,0,0,0,176.55999999999983,27.99999999999997,0,0
0.30,8.571428571428571,97.74143551432299,8,0,0,0,162.24999999999983,24.99999999999997,0,0
0.32,8.571428571428571,97.62935815228892,8,0,0,0,147.93999999999988,21.99999999999997,0,0
0.32,8.571428571428571,97.41440137257383,8,0,0,0,133.62999999999988,18.99999999999997,0,0
0.32,8.571428571428571,97.38502146073125,8,0,0,0,119.31999999999988,15.999999999999972,0,0
0.32,8.571428571428571,97.16811577707479,8,0,0,0,105.00999999999982,12.999999999999972,0,0
0.32,8.571428571428571,97.03994804375213,8,0,0,0,90.69999999999987,9.999999999999972,0,0
0.32,8.571428571428571,96.79103358867428,8,0,0,0,76.38999999999987,6.999999999999972,0,0
0.32,8.571428571428571,96.55567902181751,8,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.32,8.571428571428571,96.21731699160338,8,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.32,8.571428571428571,95.98448823009689,8,0,0,0,43,0.0,0,0
0.32,8.571428571428571,96.12433423677963,8,0,0,0,57.31,3.0,0,0
0.33,8.571428571428571,96.17857889981394,8,0,0,0,71.62,6.0,0,0
0.33,8.571428571428571,96.37283183506523,8,0,0,0,85.93,9.0,0,0
0.33,8.571428571428571,96.27168638468933,8,0,0,0,100.24000000000001,12.0,0,0
0.33,8.571428571428571,96.4532434955591,8,0,0,0,114.55000000000001,15.0,0,0
0.33,8.571428571428571,96.44230811281581,8,0,0,0,128.86,18.0,0,0
0.33,8.571428571428571,96.64419497935087,8,0,0,0,143.16999999999996,21.0,0,0
0.33,8.571428571428571,96.6146218967841,8,0,0,0,157.48000000000002,24.0,0,0
0.33,8.571428571428571,96.55225923613406,8,0,0,0,171.79000000000002,27.0,0,0
0.33,8.571428571428571,96.51785265423499,8,0,0,0,186.10000000000002,30.0,0,0
0.33,8.571428571428571,96.81017722205587,8,0,0,0,200.40999999999997,33.0,0,0
0.35,8.571428571428571,96.82933431731671,8,1,0,0,214.71999999999997,36.0,0,0
0.35,8.571428571428571,97.09359080714272,8,1,0,0,229.03000000000003,39.0,0,0
0.35,8.571428571428571,97.29300597704527,8,1,0,0,243.34000000000003,42.00000000000001,0,0
0.35,8.571428571428571,97.27722129658072,8,1,0,0,257.65000000000003,45.00000000000001,0,0
0.35,8.571428571428571,97.31261494635507,8,1,0,0,271.96000000000004,48.00000000000001,0,0
0.35,8.571428571428571,97.51987130529024,8,1,0,0,286.27000000000004,51.00000000000001,0,0
0.35,8.571428571428571,97.75381442643295,8,1,0,0,300.58000000000004,54.00000000000001,0,0
0.35,8.571428571428571,98.21708661013051,8,1,0,0,314.89000000000004,57.000000000000014,0,0
0.35,8.571428571428571,98.4607459230784,8,1,0,0,329.20000000000005,60.00000000000001,0,0
0.35,8.571428571428571,98.67183014715563,8,1,0,0,343.51,63.0,0,0
0.37,8.571428571428571,99.08465026012757,8,1,0,0,357.82,66.0,0,0
0.37,8.571428571428571,99.15574517644252,8,1,0,0,372.13,69.0,0,0
0.37,8.571428571428571,99.41392214668151,8,1,0,0,386.44,72.0,0,0
0.37,8.571428571428571,99.87460781858479,8,1,0,0,400.75,75.0,0,0
0.37,8.571428571428571,99.9971162959712,8,1,0,0,415.06,78.0,0,0
0.37,8.571428571428571,100.16282626494542,8,1,0,0,429.37,81.0,0,0
0.37,8.571428571428571,100.24186595421536,8,1,0,0,443.68,84.0,0,0
0.37,8.571428571428571,100.34330271956074,8,1,0,0,457.99,87.0,0,0
0.37,8.571428571428571,100.78187124624675,8,1,0,0,472.3,90.0,0,0
0.37,8.571428571428571,100.90187449551082,8,1,0,0,486.61,93.0,0,0
0.38,8.571428571428571,101.24800760170355,8,1,0,0,500.92,96.0,0,0
0.38,8.571428571428571,101.52605894788273,8,1,0,0,515.23,99.0,0,0
0.38,8.571428571428571,101.99962329098408,8,1,0,0,520,100.0,0,0
0.38,8.571428571428571,101.77651828408986,8,1,0,0,505.69,97.0,0,0
0.38,8.571428571428571,101.44752521197925,8,1,0,0,491.38,94.0,0,0
0.38,8.571428571428571,101.22825330070113,8,1,0,0,477.07,91.0,0,0
0.38,8.571428571428571,101.17647901293047,8,1,0,0,462.76,88.0,0,0
0.38,8.571428571428571,101.04727699776309,8,1,0,0,448.45,85.0,0,0
0.38,8.571428571428571,100.97321406210204,8,1,0,0,434.14,82.0,0,0
0.38,8.571428571428571,100.82877876611602,8,1,0,0,419.83,79.0,0,0
0.40,8.571428571428571,100.68899173599702,8,1,0,0,405.52,76.0,0,0
0.40,8.571428571428571,100.3206413924082,8,1,0,0,391.21,73.0,0,0
0.40,8.571428571428571,100.09021202961141,8,1,0,0,376.9,70.0,0,0
0.40,8.571428571428571,99.75999561264288,8,1,0,0,362.59000000000003,67.0,0,0
0.40,8.571428571428571,99.62055783740705,8,1,0,0,348.28,63.99999999999999,0,0
0.40,8.571428571428571,99.43141505011627,8,1,0,0,333.96999999999997,60.99999999999999,0,0
0.40,8.571428571428571,99.21014618446151,8,1,0,0,319.65999999999997,57.99999999999999,0,0
0.40,8.571428571428571,99.01529067259578,8,1,0,0,305.34999999999997,54.99999999999999,0,0
0.40,8.571428571428571,98.81252728139175,8,1,0,0,291.03999999999996,51.99999999999999,0,0
0.40,8.571428571428571,98.61714439396727,8,1,0,0,276.7299999999999,48.99999999999998,0,0
0.42,8.571428571428571,98.4313487640244,8,1,0,0,262.4199999999999,45.99999999999997,0,0
0.42,8.571428571428571,98.245157984722,8,1,0,0,248.10999999999984,42.99999999999997,0,0
0.42,8.571428571428571,98.07848297695597,8,1,0,0,233.79999999999984,39.99999999999997,0,0
0.42,8.571428571428571,98.04441254458543,8,1,0,0,219.48999999999984,36.999999999999964,0,0
0.42,8.571428571428571,97.93395037262786,9,1,0,0,205.1799999999999,33.99999999999997,0,0
0.42,8.571428571428571,97.73346972332305,9,1,0,0,190.8699999999999,30.99999999999997,0,0
0.42,8.571428571428571,97.64964376600118,9,1,0,0,176.55999999999983,27.99999999999997,0,0
0.42,8.571428571428571,97.45477715275894,9,1,0,0,162.24999999999983,24.99999999999997,0,0
0.42,8.571428571428571,97.42512598435981,9,1,0,0,147.93999999999988,21.99999999999997,0,0
0.42,8.571428571428571,97.2307824777471,9,1,0,0,133.62999999999988,18.99999999999997,0,0
0.43,8.571428571428571,96.93555252043673,9,1,0,0,119.31999999999988,15.999999999999972,0,0
0.43,8.571428571428571,96.63288970468402,9,1,0,0,105.00999999999982,12.999999999999972,0,0
0.43,8.571428571428571,96.41745888493784,9,1,0,0,90.69999999999987,9.999999999999972,0,0
0.43,8.571428571428571,96.26548631453748,9,1,0,0,76.38999999999987,6.999999999999972,0,0
0.43,8.571428571428571,96.10376771997907,9,1,0,0,62.07999999999987,3.9999999999999716,0,0
0.43,8.571428571428571,95.91577146173583,9,1,0,0,47.76999999999987,0.9999999999999716,0,0
0.43,8.571428571428571,95.83703872416423,9,1,0,0,43,0.0,0,0
0.43,8.571428571428571,95.98772435810342,9,1,0,0,57.31,3.0,0,0
0.43,8.571428571428571,95.9818253686685,9,1,0,0,71.62,6.0,0,0
0.43,8.571428571428571,96.19680588991353,10,1,0,0,85.93,9.0,0,0
0.45,8.571428571428571,96.29214154571913,10,1,0,0,100.24000000000001,12.0,0,0
0.45,8.571428571428571,96.36532782365035,10,1,0,0,114.55000000000001,15.0,0,0
0.45,8.571428571428571,96.54554776270005,10,1,0,0,128.86,18.0,0,0
0.45,8.571428571428571,96.58188410569066,10,1,0,0,143.16999999999996,21.0,0,0
0.45,8.571428571428571,96.57757881939823,10,1,0,0,157.48000000000002,24.0,0,0
0.45,8.571428571428571,96.55939435985431,10,1,0,0,171.79000000000002,27.0,0,0
0.45,8.571428571428571,96.5747746846662,10,1,0,0,186.10000000000002,30.0,0,0
0.45,8.571428571428571,96.72544034225551,10,1,0,0,200.40999999999997,33.0,0,0
0.45,8.571428571428571,96.64744357736964,10,1,0,0,214.71999999999997,36.0,0,0
0.45,8.571428571428571,96.8030473871281,10,1,0,0,229.03000000000003,39.0,0,0
0.47,8.571428571428571,96.68195394612735,10,1,0,0,243.34000000000003,42.00000000000001,0,0
0.47,8.571428571428571,96.60937618700302,10,1,0,0,257.65000000000003,45.00000000000001,0,0
0.47,8.571428571428571,96.75890012548196,10,1,0,0,271.96000000000004,48.00000000000001,0,0
0.47,8.571428571428571,96.98801413088565,10,1,0,0,286.27000000000004,51.00000000000001,0,0
0.47,8.571428571428571,97.15601551709624,10,1,0,0,300.58000000000004,54.00000000000001,0,0
0.47,8.571428571428571,97.4348016311442,10,1,0,0,314.89000000000004,57.000000000000014,0,0
0.47,8.571428571428571,97.68485485793758,10,2,0,0,329.20000000000005,60.00000000000001,0,0
0.47,8.571428571428571,97.97565046080058,10,2,0,0,343.51,63.0,0,0
0.47,8.571428571428571,98.27555045446232,10,2,0,0,357.82,66.0,0,0
0.47,8.571428571428571,98.3996997946524,10,2,0,0,372.13,69.0,0,0
0.48,8.571428571428571,98.68619030683472,10,2,0,0,386.44,72.0,0,0
0.48,8.571428571428571,98.85997298637496,10,2,0,0,400.75,75.0,0,0
0.48,8.571428571428571,99.25454061897624,10,2,0,0,415.06,78.0,0,0
0.48,8.571428571428571,99.4955041177807,10,2,0,0,429.37,81.0,0,0
0.48,8.571428571428571,99.72083399988436,10,2,0,0,443.68,84.0,0,0
0.48,8.571428571428571,100.0585776651364,10,2,0,0,457.99,87.0,0,0
0.48,8.571428571428571,100.37612201899319,10,2,0,0,472.3,90.0,0,0
0.48,8.571428571428571,100.43962962721007,10,2,0,0,486.61,93.0,0,0
0.48,8.571428571428571,100.66556240906489,10,2,0,0,500.92,96.0,0,0
0.48,8.571428571428571,100.95122803405808,10,2,0,0,515.23,99.0,0,0
0.50,8.571428571428571,101.17803308588721,10,2,0,0,520,100.0,0,0
0.50,8.571428571428571,100.91004450509926,10,2,0,0,505.69,97.0,0,0
0.50,8.571428571428571,100.67004131330714,11,2,0,0,491.38,94.0,0,0
0.50,8.571428571428571,100.54306486582193,11,2,0,0,477.07,91.0,0,0
0.50,8.571428571428571,100.44626929401402,11,2,0,0,462.76,88.0,0,0
0.50,8.571428571428571,100.25104820594159,11,2,0,0,448.45,85.0,0,0
0.50,8.571428571428571,99.99729468876815,11,2,0,0,434.14,82.0,0,0
0.50,8.571428571428571,99.82188206591475,11,2,0,0,419.83,79.0,0,0
0.50,8.571428571428571,99.66949286216148,11,2,0,0,405.52,76.0,0,0
0.50,8.571428571428571,99.53898592749469,11,2,0,0,391.21,73.0,0,0
0.52,8.571428571428571,99.36636119695791,11,2,0,0,376.9,70.0,0,0
0.52,8.571428571428571,99.19094911381869,11,2,0,0,362.59000000000003,67.0,0,0
0.52,8.571428571428571,99.13774799354523,11,2,0,0,348.28,63.99999999999999,0,0
0.52,8.571428571428571,98.99251041469701,11,2,0,0,333.96999999999997,60.99999999999999,0,0
0.52,8.571428571428571,98.77606152174741,11,2,0,0,319.65999999999997,57.99999999999999,0,0
0.52,8.571428571428571,98.59293551882357,11,2,0,0,305.34999999999997,54.99999999999999,0,0
0.52,8.571428571428571,98.38232590165127,11,2,0,0,291.03999999999996,51.99999999999999,0,0
