Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.05,34.62022263784797,140.74751935298346,2,0,0,0,515.23,99.0,0,0
0.05,32.91212837975407,140.89546561101423,2,0,0,0,520,100.0,0,0
0.05,33.51121594261238,138.806413666747,2,0,0,0,505.69,97.0,0,0
0.05,33.14008789640486,135.78276076989513,2,0,0,0,491.38,94.0,0,0
0.05,32.33930472507542,133.94515816773003,2,0,0,0,477.07,91.0,0,0
0.05,32.25543109165623,131.5102324855664,2,0,0,0,462.76,88.0,0,0
0.05,34.242200026753125,129.22735012094373,2,0,0,0,448.45,85.0,0,0
0.05,35,128.05068822981593,2,0,0,0,434.14,82.0,0,0
0.05,33.00871969491834,125.50912847215707,2,0,0,0,419.83,79.0,0,0
0.07,31.495680693667254,123.81049716939427,2,0,0,0,405.52,76.0,0,0
0.07,33.12817841401625,122.00301287134575,2,0,0,0,391.21,73.0,0,0
0.07,32.61729362476854,120.41062426059588,2,0,0,0,376.9,70.0,0,0
0.07,34.00019378458268,118.21856839403522,2,0,0,0,362.59000000000003,67.0,0,0
0.07,33.560540861008995,117.07087670230295,2,0,0,0,348.28,63.99999999999999,0,0
0.07,33.392290542705695,116.18677060879362,2,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,34.997075694794646,115.32230726737949,2,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,33.404175661527766,113.80707401895968,2,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,32.60772186526518,112.38165595097787,2,0,0,0,291.03999999999996,51.99999999999999,0,0
0.07,30.695748810655918,111.40963310599109,2,0,0,0,276.7299999999999,48.99999999999998,0,0
0.08,32.18199783632398,110.18109434068174,2,0,0,0,262.4199999999999,45.99999999999997,0,0
0.08,32.92694083046798,108.9991549703004,2,0,0,0,248.10999999999984,42.99999999999997,0,0
0.08,32.100330695218496,107.86929692977446,2,0,0,0,233.79999999999984,39.99999999999997,0,0
0.08,31.56643784245795,106.74489813296717,2,0,0,0,219.48999999999984,36.999999999999964,0,0
0.08,29.87974340569857,105.76975755907972,2,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,29.228886758127274,105.20419036448116,2,0,0,0,190.8699999999999,30.99999999999997,0,0
0.08,29.155076157801457,103.79410786687862,2,0,0,0,176.55999999999983,27.99999999999997,0,0
0.08,28.205528352229045,103.45063871906747,2,0,0,0,162.24999999999983,24.99999999999997,0,0
0.08,28.314616864520538,103.18033499580098,2,0,0,0,147.93999999999988,21.99999999999997,0,0
0.08,29.53709043227213,102.75804964695621,2,0,0,0,133.62999999999988,18.99999999999997,0,0
0.10,29.991195165722115,102.28322595351626,2,0,0,0,119.31999999999988,15.999999999999972,0,0
0.10,30.276808938768525,101.40672082963795,2,0,0,0,105.00999999999982,12.999999999999972,0,0
0.10,30.76102642344535,100.53782934478299,2,0,0,0,90.69999999999987,9.999999999999972,0,0
0.10,29.489390039334868,99.54437989136962,2,0,0,0,76.38999999999987,6.999999999999972,0,0
0.10,27.884126013793033,99.15689779215202,2,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,29.59590055766708,98.64247699523958,3,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,29.419779186486313,97.50968294187531,3,0,0,0,43,0.0,0,0
0.10,29.570709933739362,97.83970613945047,3,0,0,0,57.31,3.0,0,0
0.10,27.71921763970252,98.16373538637792,3,0,0,0,71.62,6.0,0,0
0.10,28.62396767249729,98.62830706259933,3,0,0,0,85.93,9.0,0,0
0.12,30.431148109037782,98.54307902784873,3,0,0,0,100.24000000000001,12.0,0,0
0.12,32.328428847657946,99.16902552717805,3,0,0,0,114.55000000000001,15.0,0,0
0.12,31.65493084340107,99.40887728838364,3,0,0,0,128.86,18.0,0,0
0.12,33.24902335991853,99.32540415403506,3,0,0,0,143.16999999999996,21.0,0,0
0.12,32.2824816136322,99.76390167342673,3,0,0,0,157.48000000000002,24.0,0,0
0.12,33.62877663212189,99.52399736651232,3,0,0,0,171.79000000000002,27.0,0,0
0.12,33.2354612936177,99.87078292910026,3,0,0,0,186.10000000000002,30.0,0,0
0.12,34.30955607905335,99.86478074516062,3,0,0,0,200.40999999999997,33.0,0,0
0.12,33.97674904892289,99.95889251914325,3,0,0,0,214.71999999999997,36.0,0,0
0.12,33.280084273346844,100.16954199692991,3,0,0,0,229.03000000000003,39.0,0,0
0.13,31.784169728537176,100.74808682336197,3,0,0,0,243.34000000000003,42.00000000000001,0,0
0.13,31.752119718238248,101.06069423489917,3,0,0,0,257.65000000000003,45.00000000000001,0,0
0.13,29.88561360879589,101.55845049253224,3,0,0,0,271.96000000000004,48.00000000000001,0,0
0.13,29.377908311194567,101.92222139599703,3,0,0,0,286.27000000000004,51.00000000000001,0,0
0.13,27.61836094773724,103.00125955984113,3,0,0,0,300.58000000000004,54.00000000000001,0,0
0.13,26.529374281278148,103.75220533369286,3,0,0,0,314.89000000000004,57.000000000000014,0,0
0.13,24.6493809193415,104.03022816204135,3,0,0,0,329.20000000000005,60.00000000000001,0,0
0.13,24.19264251145869,104.7080474774823,3,0,0,0,343.51,63.0,0,0
0.13,24.128206751825115,104.78259201919727,3,0,0,0,357.82,66.0,0,0
0.13,22.924425518786787,105.49644439711324,3,0,0,0,372.13,69.0,0,0
0.15,22.83688397917512,106.37750689593811,3,0,0,0,386.44,72.0,0,0
0.15,23.18613677146925,107.23700303153853,3,0,0,0,400.75,75.0,0,0
0.15,23.5891321234087,107.6970548514048,3,0,0,0,415.06,78.0,0,0
0.15,25.0178943445365,107.92881667170107,3,0,0,0,429.37,81.0,0,0
0.15,26.36937017140982,108.6152950991716,3,0,0,0,443.68,84.0,0,0
0.15,26.355034851694747,108.86943726902324,3,0,0,0,457.99,87.0,0,0
0.15,26.045508650408934,109.66103137752785,3,0,0,0,472.3,90.0,0,0
0.15,27.09302479015679,110.11686631119572,3,0,0,0,486.61,93.0,0,0
0.15,25.86410673980977,110.73168705658092,3,0,0,0,500.92,96.0,0,0
0.15,24.085727267605513,111.36091957315536,3,0,0,0,515.23,99.0,0,0
0.17,8.571428571428571,111.76827018272444,3,0,0,0,520,100.0,0,0
0.17,8.571428571428571,111.20990720283932,3,0,0,0,505.69,97.0,0,0
0.17,8.571428571428571,110.32249922158596,4,0,0,0,491.38,94.0,0,0
0.17,8.571428571428571,110.15187805244494,4,0,0,0,477.07,91.0,0,0
0.17,8.571428571428571,109.56686875011366,4,0,0,0,462.76,88.0,0,0
0.17,8.571428571428571,109.2615357597915,4,0,0,0,448.45,85.0,0,0
0.17,8.571428571428571,108.57656241563562,4,0,0,0,434.14,82.0,0,0
0.17,8.571428571428571,107.75472762820998,4,0,0,0,419.83,79.0,0,0
0.17,8.571428571428571,107.13920492323027,4,0,0,0,405.52,76.0,0,0
0.17,8.571428571428571,106.86358869097465,4,0,0,0,391.21,73.0,0,0
0.18,8.571428571428571,106.63177476864536,4,0,0,0,376.9,70.0,0,0
0.18,8.571428571428571,106.16882972936614,4,0,0,0,362.59000000000003,67.0,0,0
0.18,8.571428571428571,105.78617020024107,4,0,0,0,348.28,63.99999999999999,0,0
0.18,8.571428571428571,105.59669969019834,4,0,0,0,333.96999999999997,60.99999999999999,0,0
0.18,8.571428571428571,105.2375887876247,4,0,0,0,319.65999999999997,57.99999999999999,0,0
0.18,8.571428571428571,104.68470934521712,4,0,0,0,305.34999999999997,54.99999999999999,0,0
0.18,8.571428571428571,103.98957874387185,4,0,0,0,291.03999999999996,51.99999999999999,0,0
0.18,8.571428571428571,103.44721374319263,4,0,0,0,276.7299999999999,48.99999999999998,0,0
0.18,8.571428571428571,103.02493409734596,4,0,0,0,262.4199999999999,45.99999999999997,0,0
0.18,8.571428571428571,102.4332647630829,4,0,0,0,248.10999999999984,42.99999999999997,0,0
0.20,8.571428571428571,102.22929648314214,4,0,0,0,233.79999999999984,39.99999999999997,0,0
0.20,8.571428571428571,101.72810072950692,4,0,0,0,219.48999999999984,36.999999999999964,0,0
0.20,8.571428571428571,101.37530916855864,4,0,0,0,205.1799999999999,33.99999999999997,0,0
0.20,8.571428571428571,100.80721401871949,4,0,0,0,190.8699999999999,30.99999999999997,0,0
0.20,8.571428571428571,100.65206954446867,5,0,0,0,176.55999999999983,27.99999999999997,0,0
0.20,8.571428571428571,100.15878829476546,5,0,0,0,162.24999999999983,24.99999999999997,0,0
0.20,8.571428571428571,99.71693233422847,5,0,0,0,147.93999999999988,21.99999999999997,0,0
0.20,8.571428571428571,99.35931039127287,5,0,0,0,133.62999999999988,18.99999999999997,0,0
0.20,8.571428571428571,98.87306058525895,5,0,0,0,119.31999999999988,15.999999999999972,0,0
0.20,8.571428571428571,98.6358213931772,5,1,0,0,105.00999999999982,12.999999999999972,0,0
0.22,8.571428571428571,98.44641692495104,5,1,0,0,90.69999999999987,9.999999999999972,0,0
0.22,8.571428571428571,97.9991926893199,5,1,0,0,76.38999999999987,6.999999999999972,0,0
0.22,8.571428571428571,97.53274340833096,5,1,0,0,62.07999999999987,3.9999999999999716,0,0
0.22,8.571428571428571,97.15929182462621,5,1,0,0,47.76999999999987,0.9999999999999716,0,0
0.22,8.571428571428571,96.77895107858222,5,1,0,0,43,0.0,0,0
0.22,8.571428571428571,96.77163097071757,5,1,0,0,57.31,3.0,0,0
0.22,8.571428571428571,97.06421970693391,5,1,0,0,71.62,6.0,0,0
0.22,8.571428571428571,97.21240167163202,5,1,0,0,85.93,9.0,0,0
0.22,8.571428571428571,97.29643371867517,5,1,0,0,100.24000000000001,12.0,0,0
0.22,8.571428571428571,97.54339548922754,5,1,0,0,114.55000000000001,15.0,0,0
0.23,8.571428571428571,97.36741889307375,5,1,0,0,128.86,18.0,0,0
0.23,8.571428571428571,97.51357040091547,5,1,0,0,143.16999999999996,21.0,0,0
0.23,8.571428571428571,97.34433601302355,5,1,0,0,157.48000000000002,24.0,0,0
0.23,8.571428571428571,97.5619257574653,5,1,0,0,171.79000000000002,27.0,0,0
0.23,8.571428571428571,97.4725336394569,5,1,0,0,186.10000000000002,30.0,0,0
0.23,8.571428571428571,97.52600993132891,5,1,0,0,200.40999999999997,33.0,0,0
0.23,8.571428571428571,97.68408852195496,6,1,0,0,214.71999999999997,36.0,0,0
0.23,8.571428571428571,97.701360981586,6,1,0,0,229.03000000000003,39.0,0,0
0.23,8.571428571428571,97.73426033024087,6,1,0,0,243.34000000000003,42.00000000000001,0,0
0.23,8.571428571428571,97.99498544295086,6,1,0,0,257.65000000000003,45.00000000000001,0,0
0.25,8.571428571428571,98.01108614131205,6,1,0,0,271.96000000000004,48.00000000000001,0,0
0.25,8.571428571428571,98.35090439662875,6,1,0,0,286.27000000000004,51.00000000000001,0,0
0.25,8.571428571428571,98.63702826222035,6,1,0,0,300.58000000000004,54.00000000000001,0,0
0.25,8.571428571428571,99.15377671033058,6,1,0,0,314.89000000000004,57.000000000000014,0,0
0.25,8.571428571428571,99.24996111119538,6,1,0,0,329.20000000000005,60.00000000000001,0,0
0.25,8.571428571428571,99.60159624544995,6,1,0,0,343.51,63.0,0,0
0.25,8.571428571428571,99.76431556089103,6,1,0,0,357.82,66.0,0,0
0.25,8.571428571428571,99.99097010530235,6,1,0,0,372.13,69.0,0,0
0.25,8.571428571428571,100.21505401661311,6,1,0,0,386.44,72.0,0,0
0.25,8.571428571428571,100.71806817669722,7,1,0,0,400.75,75.0,0,0
0.27,8.571428571428571,100.88364797109206,7,1,0,0,415.06,78.0,0,0
0.27,8.571428571428571,101.05488949200016,7,1,0,0,429.37,81.0,0,0
0.27,8.571428571428571,101.20562305557274,7,1,0,0,443.68,84.0,0,0
0.27,8.571428571428571,101.39157960716658,7,1,0,0,457.99,87.0,0,0
0.27,8.571428571428571,101.9856426042879,7,1,0,0,472.3,90.0,0,0
0.27,8.571428571428571,102.2040793847591,7,1,0,0,486.61,93.0,0,0
0.27,8.571428571428571,102.72071231467149,7,1,0,0,500.92,96.0,0,0
0.27,8.571428571428571,102.9386263702383,7,1,0,0,515.23,99.0,0,0
0.27,8.571428571428571,103.27519224303076,7,1,0,0,520,100.0,0,0
0.27,8.571428571428571,102.91420950326088,7,1,0,0,505.69,97.0,0,0
0.28,8.571428571428571,102.57628168901908,7,1,0,0,491.38,94.0,0,0
0.28,8.571428571428571,102.17137622277252,7,1,0,0,477.07,91.0,0,0
0.28,8.571428571428571,101.91168283987106,7,1,0,0,462.76,88.0,0,0
0.28,8.571428571428571,101.8452797285171,7,1,0,0,448.45,85.0,0,0
0.28,8.571428571428571,101.41694738898458,8,1,0,0,434.14,82.0,0,0
0.28,8.571428571428571,101.16468834201633,8,1,0,0,419.83,79.0,0,0
