Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.12,27.556620957455582,101.73466535686347,3,2,0,0,486.61,93.0,0,0
0.12,25.833909230132274,101.97396909893183,3,2,0,0,500.92,96.0,0,0
0.12,25.081494226433726,102.3488181557529,3,2,0,0,515.23,99.0,0,0
0.12,8.571428571428571,103.31769922655143,3,2,0,0,520,100.0,0,0
0.12,8.571428571428571,103.12860670237927,3,2,0,0,505.69,97.0,0,0
0.12,8.571428571428571,102.40468688425855,3,2,0,0,491.38,94.0,0,0
0.12,8.571428571428571,101.48895129229551,3,2,0,0,477.07,91.0,0,0
0.12,8.571428571428571,100.81249642254846,3,2,0,0,462.76,88.0,0,0
0.12,8.571428571428571,100.29578799597131,3,2,0,0,448.45,85.0,0,0
0.12,8.571428571428571,99.70399706860069,3,2,0,0,434.14,82.0,0,0
0.13,8.571428571428571,99.30839716408745,3,2,0,0,419.83,79.0,0,0
0.13,8.571428571428571,98.60056890907191,3,2,0,0,405.52,76.0,0,0
0.13,8.571428571428571,97.70188973019803,3,2,0,0,391.21,73.0,0,0
0.13,8.571428571428571,97.3540436560307,3,2,0,0,376.9,70.0,0,0
0.13,8.571428571428571,97.03790998397344,3,2,0,0,362.59000000000003,67.0,0,0
0.13,8.571428571428571,96.60620971529923,3,2,0,0,348.28,63.99999999999999,0,0
0.13,8.571428571428571,96.03318530315246,4,2,0,0,333.96999999999997,60.99999999999999,0,0
0.13,8.571428571428571,95.21199916422529,4,2,0,0,319.65999999999997,57.99999999999999,0,0
0.13,8.571428571428571,94.88179947770955,4,2,0,0,305.34999999999997,54.99999999999999,0,0
0.13,8.571428571428571,94.47925348289257,4,2,0,0,291.03999999999996,51.99999999999999,0,0
0.15,8.571428571428571,94.36535691865542,4,2,0,0,276.7299999999999,48.99999999999998,0,0
0.15,8.571428571428571,93.8910582090206,4,3,0,0,262.4199999999999,45.99999999999997,0,0
0.15,8.571428571428571,93.42987262172657,4,3,0,0,248.10999999999984,42.99999999999997,0,0
0.15,8.571428571428571,93.31686593144181,4,3,0,0,233.79999999999984,39.99999999999997,0,0
0.15,8.571428571428571,92.71155775814385,5,3,0,0,219.48999999999984,36.999999999999964,0,0
0.15,8.571428571428571,92.37439967149619,5,3,0,0,205.1799999999999,33.99999999999997,0,0
0.15,8.571428571428571,92.19284895647371,5,3,0,0,190.8699999999999,30.99999999999997,0,0
0.15,8.571428571428571,91.89069341498629,5,3,0,0,176.55999999999983,27.99999999999997,0,0
0.15,8.571428571428571,91.58184966351924,5,3,0,0,162.24999999999983,24.99999999999997,0,0
0.15,8.571428571428571,91.30606419384218,5,3,0,0,147.93999999999988,21.99999999999997,0,0
0.17,8.571428571428571,91.12613336019345,5,3,0,0,133.62999999999988,18.99999999999997,0,0
0.17,8.571428571428571,90.6687872086798,5,3,0,0,119.31999999999988,15.999999999999972,0,0
0.17,8.571428571428571,90.4643270011084,5,3,0,0,105.00999999999982,12.999999999999972,0,0
0.17,8.571428571428571,90.13574205237978,5,3,0,0,90.69999999999987,9.999999999999972,0,0
0.17,8.571428571428571,89.71704037034809,5,3,0,0,76.38999999999987,6.999999999999972,0,0
0.17,8.571428571428571,89.58690273010313,5,3,0,0,62.07999999999987,3.9999999999999716,0,0
0.17,8.571428571428571,89.29278602053395,5,3,0,0,47.76999999999987,0.9999999999999716,0,0
0.17,8.571428571428571,89.05201562387198,5,3,0,0,43,0.0,0,0
0.17,8.571428571428571,89.4458882060668,5,3,0,0,57.31,3.0,0,0
0.17,8.571428571428571,89.49986936724541,5,3,0,0,71.62,6.0,0,0
0.18,8.571428571428571,89.55442116112063,5,3,0,0,85.93,9.0,0,0
0.18,8.571428571428571,90.17725767120643,5,3,0,0,100.24000000000001,12.0,0,0
0.18,8.571428571428571,90.57267510147491,5,3,0,0,114.55000000000001,15.0,0,0
0.18,8.571428571428571,91.03092008631214,5,3,0,0,128.86,18.0,0,0
0.18,8.571428571428571,91.56966642739235,5,3,0,0,143.16999999999996,21.0,0,0
0.18,8.571428571428571,91.7567305790658,5,3,0,0,157.48000000000002,24.0,0,0
0.18,8.571428571428571,91.89072075598318,5,3,0,0,171.79000000000002,27.0,0,0
0.18,8.571428571428571,92.36918967424766,5,3,0,0,186.10000000000002,30.0,0,0
0.18,8.571428571428571,92.77613105650177,5,3,0,0,200.40999999999997,33.0,0,0
0.18,8.571428571428571,92.78604312254417,5,3,0,0,214.71999999999997,36.0,0,0
0.20,8.571428571428571,92.61504821623068,5,3,0,0,229.03000000000003,39.0,0,0
0.20,8.571428571428571,93.0952272375952,6,3,0,0,243.34000000000003,42.00000000000001,0,0
0.20,8.571428571428571,93.51177168107688,6,3,0,0,257.65000000000003,45.00000000000001,0,0
0.20,8.571428571428571,93.50451757679399,6,3,0,0,271.96000000000004,48.00000000000001,0,0
0.20,8.571428571428571,93.8959608661303,6,3,0,0,286.27000000000004,51.00000000000001,0,0
0.20,8.571428571428571,94.67600094420668,6,3,0,0,300.58000000000004,54.00000000000001,0,0
0.20,8.571428571428571,95.34745899701879,6,3,0,0,314.89000000000004,57.000000000000014,0,0
0.20,8.571428571428571,95.80322402390767,6,3,0,0,329.20000000000005,60.00000000000001,0,0
0.20,8.571428571428571,96.64021088862786,6,3,0,0,343.51,63.0,0,0
0.20,8.571428571428571,97.17523915208685,6,3,0,0,357.82,66.0,0,0
0.22,8.571428571428571,97.91932478260948,6,3,0,0,372.13,69.0,0,0
0.22,8.571428571428571,98.33730438384957,6,3,0,0,386.44,72.0,0,0
0.22,8.571428571428571,98.82603466115769,6,3,0,0,400.75,75.0,0,0
0.22,8.571428571428571,99.26533400549944,6,3,0,0,415.06,78.0,0,0
0.22,8.571428571428571,99.55055898426929,6,3,0,0,429.37,81.0,0,0
0.22,8.571428571428571,100.01350348250223,6,3,0,0,443.68,84.0,0,0
0.22,8.571428571428571,100.41866572064737,6,3,0,0,457.99,87.0,0,0
0.22,8.571428571428571,100.60888827953691,6,3,0,0,472.3,90.0,0,0
0.22,8.571428571428571,101.24354556217655,6,3,0,0,486.61,93.0,0,0
0.22,8.571428571428571,101.33079604522086,6,3,0,0,500.92,96.0,0,0
0.23,8.571428571428571,101.52529430590546,6,3,0,0,515.23,99.0,0,0
0.23,8.571428571428571,101.82917195409111,6,3,0,0,520,100.0,0,0
0.23,8.571428571428571,101.4637040942043,6,3,0,0,505.69,97.0,0,0
0.23,8.571428571428571,101.13043836956453,6,3,0,0,491.38,94.0,0,0
0.23,8.571428571428571,100.95421561528313,6,3,0,0,477.07,91.0,0,0
0.23,8.571428571428571,100.79588567614525,6,3,0,0,462.76,88.0,0,0
0.23,8.571428571428571,100.69463535200315,6,3,0,0,448.45,85.0,0,0
0.23,8.571428571428571,100.4892230228075,6,3,0,0,434.14,82.0,0,0
0.23,8.571428571428571,100.2957320940533,6,3,0,0,419.83,79.0,0,0
0.23,8.571428571428571,100.12737028295335,6,3,0,0,405.52,76.0,0,0
0.25,8.571428571428571,99.87647277973852,6,3,0,0,391.21,73.0,0,0
0.25,8.571428571428571,99.71211506276076,6,3,0,0,376.9,70.0,0,0
0.25,8.571428571428571,99.6134888463045,6,3,0,0,362.59000000000003,67.0,0,0
0.25,8.571428571428571,99.27816871162882,6,3,0,0,348.28,63.99999999999999,0,0
0.25,8.571428571428571,98.94541698696767,6,3,0,0,333.96999999999997,60.99999999999999,0,0
0.25,8.571428571428571,98.5819332839317,6,3,0,0,319.65999999999997,57.99999999999999,0,0
0.25,8.571428571428571,98.09933127937899,6,3,0,0,305.34999999999997,54.99999999999999,0,0
0.25,8.571428571428571,97.88661462028422,6,3,0,0,291.03999999999996,51.99999999999999,0,0
0.25,8.571428571428571,97.4678411948561,6,3,0,0,276.7299999999999,48.99999999999998,0,0
0.25,8.571428571428571,97.07308526177266,6,3,0,0,262.4199999999999,45.99999999999997,0,0
0.27,8.571428571428571,96.88180257154205,6,3,0,0,248.10999999999984,42.99999999999997,0,0
0.27,8.571428571428571,96.70543137941489,6,3,0,0,233.79999999999984,39.99999999999997,0,0
0.27,8.571428571428571,96.45876213778064,6,3,0,0,219.48999999999984,36.999999999999964,0,0
0.27,8.571428571428571,96.29894256991639,6,3,0,0,205.1799999999999,33.99999999999997,0,0
0.27,8.571428571428571,96.18214505481366,6,3,0,0,190.8699999999999,30.99999999999997,0,0
0.27,8.571428571428571,95.7459893474331,6,3,0,0,176.55999999999983,27.99999999999997,0,0
0.27,8.571428571428571,95.39793176607526,7,3,0,0,162.24999999999983,24.99999999999997,0,0
0.27,8.571428571428571,95.05560038432778,7,3,0,0,147.93999999999988,21.99999999999997,0,0
0.27,8.571428571428571,94.75163766957428,7,3,0,0,133.62999999999988,18.99999999999997,0,0
0.27,8.571428571428571,94.52010040075199,7,3,0,0,119.31999999999988,15.999999999999972,0,0
0.28,8.571428571428571,94.26492531338343,7,3,0,0,105.00999999999982,12.999999999999972,0,0
0.28,8.571428571428571,93.94751758556151,7,3,0,0,90.69999999999987,9.999999999999972,0,0
0.28,8.571428571428571,93.91246204599574,7,3,0,0,76.38999999999987,6.999999999999972,0,0
0.28,8.571428571428571,93.61741025292777,7,3,0,0,62.07999999999987,3.9999999999999716,0,0
0.28,8.571428571428571,93.43371225839297,7,3,0,0,47.76999999999987,0.9999999999999716,0,0
0.28,8.571428571428571,93.30872715161517,7,3,0,0,43,0.0,0,0
0.28,8.571428571428571,93.35230728293995,7,3,0,0,57.31,3.0,0,0
0.28,8.571428571428571,93.59144646633494,7,3,0,0,71.62,6.0,0,0
0.28,8.571428571428571,93.73384249990978,7,3,0,0,85.93,9.0,0,0
0.28,8.571428571428571,94.12368514924918,7,3,0,0,100.24000000000001,12.0,0,0
0.30,8.571428571428571,94.3234199003947,7,3,0,0,114.55000000000001,15.0,0,0
0.30,8.571428571428571,94.36279240935627,7,3,0,0,128.86,18.0,0,0
0.30,8.571428571428571,94.66083985986177,7,3,0,0,143.16999999999996,21.0,0,0
0.30,8.571428571428571,94.78403568284482,7,3,0,0,157.48000000000002,24.0,0,0
0.30,8.571428571428571,94.82024137235584,7,3,0,0,171.79000000000002,27.0,0,0
0.30,8.571428571428571,94.80404846679785,7,3,0,0,186.10000000000002,30.0,0,0
0.30,8.571428571428571,94.83373890375762,7,3,0,0,200.40999999999997,33.0,0,0
0.30,8.571428571428571,95.05332910766239,7,3,0,0,214.71999999999997,36.0,0,0
0.30,8.571428571428571,95.23456528550973,7,3,0,0,229.03000000000003,39.0,0,0
0.30,8.571428571428571,95.30984141244309,7,3,0,0,243.34000000000003,42.00000000000001,0,0
0.32,8.571428571428571,95.29153283658856,7,3,0,0,257.65000000000003,45.00000000000001,0,0
0.32,8.571428571428571,95.51568626578513,7,3,0,0,271.96000000000004,48.00000000000001,0,0
0.32,8.571428571428571,95.69746514328624,7,3,0,0,286.27000000000004,51.00000000000001,0,0
0.32,8.571428571428571,95.98557829946495,7,3,0,0,300.58000000000004,54.00000000000001,0,0
0.32,8.571428571428571,96.2047870369921,7,3,0,0,314.89000000000004,57.000000000000014,0,0
0.32,8.571428571428571,96.46124806823826,7,3,0,0,329.20000000000005,60.00000000000001,0,0
0.32,8.571428571428571,96.66699047042087,7,3,0,0,343.51,63.0,0,0
0.32,8.571428571428571,97.11472795995807,7,3,0,0,357.82,66.0,0,0
0.32,8.571428571428571,97.60288781482438,7,3,0,0,372.13,69.0,0,0
0.32,8.571428571428571,97.92668608328107,7,3,0,0,386.44,72.0,0,0
0.33,8.571428571428571,98.41729701114674,7,3,0,0,400.75,75.0,0,0
0.33,8.571428571428571,98.6164101750509,7,3,0,0,415.06,78.0,0,0
0.33,8.571428571428571,98.82861159600449,8,3,0,0,429.37,81.0,0,0
0.33,8.571428571428571,98.99984864379371,8,3,0,0,443.68,84.0,0,0
0.33,8.571428571428571,99.35129364004521,8,3,0,0,457.99,87.0,0,0
0.33,8.571428571428571,99.80104553678508,8,3,0,0,472.3,90.0,0,0
0.33,8.571428571428571,100.0296430257477,8,4,0,0,486.61,93.0,0,0
0.33,8.571428571428571,100.47356655334976,8,4,0,0,500.92,96.0,0,0
0.33,8.571428571428571,100.68488539847155,8,4,0,0,515.23,99.0,0,0
0.33,8.571428571428571,100.90086093387963,8,4,0,0,520,100.0,0,0
0.35,8.571428571428571,100.63996647556131,8,4,0,0,505.69,97.0,0,0
0.35,8.571428571428571,100.41274998002288,8,4,0,0,491.38,94.0,0,0
0.35,8.571428571428571,100.22786968982184,8,4,0,0,477.07,91.0,0,0
0.35,8.571428571428571,99.97864751701283,8,4,0,0,462.76,88.0,0,0
0.35,8.571428571428571,99.7152074328233,8,4,0,0,448.45,85.0,0,0
0.35,8.571428571428571,99.66610866504946,8,4,0,0,434.14,82.0,0,0
0.35,8.571428571428571,99.55834207342362,8,4,0,0,419.83,79.0,0,0
0.35,8.571428571428571,99.39024170260087,8,4,0,0,405.52,76.0,0,0
0.35,8.571428571428571,99.13489377519133,8,4,0,0,391.21,73.0,0,0
0.35,8.571428571428571,98.81024632480654,8,4,0,0,376.9,70.0,0,0
0.37,8.571428571428571,98.60115698680431,9,4,0,0,362.59000000000003,67.0,0,0
0.37,8.571428571428571,98.4838294364871,9,4,0,0,348.28,63.99999999999999,0,0
0.37,8.571428571428571,98.28924352429574,10,4,0,0,333.96999999999997,60.99999999999999,0,0
0.37,8.571428571428571,98.12689456966473,10,4,0,0,319.65999999999997,57.99999999999999,0,0
0.37,8.571428571428571,97.96788888281272,10,4,0,0,305.34999999999997,54.99999999999999,0,0
0.37,8.571428571428571,97.63202559891519,10,4,0,0,291.03999999999996,51.99999999999999,0,0
0.37,8.571428571428571,97.50828078200503,10,4,0,0,276.7299999999999,48.99999999999998,0,0
0.37,8.571428571428571,97.33891962702967,10,4,0,0,262.4199999999999,45.99999999999997,0,0
0.37,8.571428571428571,96.9722748064517,10,4,0,0,248.10999999999984,42.99999999999997,0,0
0.37,8.571428571428571,96.92589901457441,10,4,0,0,233.79999999999984,39.99999999999997,0,0
0.38,8.571428571428571,96.8692144278677,10,4,0,0,219.48999999999984,36.999999999999964,0,0
0.38,8.571428571428571,96.75870661616972,10,4,0,0,205.1799999999999,33.99999999999997,0,0
0.38,8.571428571428571,96.60375726257367,10,4,0,0,190.8699999999999,30.99999999999997,0,0
0.38,8.571428571428571,96.38116133569565,10,4,0,0,176.55999999999983,27.99999999999997,0,0
0.38,8.571428571428571,96.14120119258521,10,4,0,0,162.24999999999983,24.99999999999997,0,0
0.38,8.571428571428571,96.06900358602329,10,4,0,0,147.93999999999988,21.99999999999997,0,0
0.38,8.571428571428571,95.95704112186463,10,4,0,0,133.62999999999988,18.99999999999997,0,0
0.38,8.571428571428571,95.64714067391316,10,4,0,0,119.31999999999988,15.999999999999972,0,0
0.38,8.571428571428571,95.47241628095213,11,4,0,0,105.00999999999982,12.999999999999972,0,0
0.38,8.571428571428571,95.39335767976468,12,4,0,0,90.69999999999987,9.999999999999972,0,0
0.40,8.571428571428571,95.11425117586832,12,4,0,0,76.38999999999987,6.999999999999972,0,0
0.40,8.571428571428571,94.90849234286162,12,4,0,0,62.07999999999987,3.9999999999999716,0,0
0.40,8.571428571428571,94.74215975460638,12,4,0,0,47.76999999999987,0.9999999999999716,0,0
0.40,8.571428571428571,94.5683214375036,12,4,0,0,43,0.0,0,0
0.40,8.571428571428571,94.65827641599512,12,4,0,0,57.31,3.0,0,0
0.40,8.571428571428571,94.63829381559755,12,4,0,0,71.62,6.0,0,0
0.40,8.571428571428571,94.66403031368927,12,4,0,0,85.93,9.0,0,0
0.40,8.571428571428571,94.67524866036239,12,4,0,0,100.24000000000001,12.0,0,0
0.40,8.571428571428571,94.8865537248987,12,4,0,0,114.55000000000001,15.0,0,0
0.40,8.571428571428571,95.00161373821945,12,4,0,0,128.86,18.0,0,0
0.42,8.571428571428571,95.0738122403397,12,4,0,0,143.16999999999996,21.0,0,0
0.42,8.571428571428571,95.26148005446446,12,4,0,0,157.48000000000002,24.0,0,0
0.42,8.571428571428571,95.41216501006475,12,4,0,0,171.79000000000002,27.0,0,0
0.42,8.571428571428571,95.32857696486387,12,4,0,0,186.10000000000002,30.0,0,0
0.42,8.571428571428571,95.24679737361267,12,4,0,0,200.40999999999997,33.0,0,0
0.42,8.571428571428571,95.27528319797604,12,4,0,0,214.71999999999997,36.0,0,0
0.42,8.571428571428571,95.32925807206057,12,4,0,0,229.03000000000003,39.0,0,0
0.42,8.571428571428571,95.56813847587658,12,4,0,0,243.34000000000003,42.00000000000001,0,0
0.42,8.571428571428571,95.58777827192179,12,4,0,0,257.65000000000003,45.00000000000001,0,0
0.42,8.571428571428571,95.65664391042212,12,4,0,0,271.96000000000004,48.00000000000001,0,0
0.43,8.571428571428571,95.7857585443577,12,4,0,0,286.27000000000004,51.00000000000001,0,0
0.43,8.571428571428571,95.99988448180412,12,4,0,0,300.58000000000004,54.00000000000001,0,0
0.43,8.571428571428571,96.18222218987042,13,4,0,0,314.89000000000004,57.000000000000014,0,0
0.43,8.571428571428571,96.52216871191861,13,4,0,0,329.20000000000005,60.00000000000001,0,0
0.43,8.571428571428571,96.78849164347675,13,4,0,0,343.51,63.0,0,0
0.43,8.571428571428571,96.9098053369199,13,4,0,0,357.82,66.0,0,0
0.43,8.571428571428571,97.19903862136044,13,4,0,0,372.13,69.0,0,0
0.43,8.571428571428571,97.36195067608251,13,4,0,0,386.44,72.0,0,0
0.43,8.571428571428571,97.536399919816,13,4,0,0,400.75,75.0,0,0
0.43,8.571428571428571,97.84198654219173,13,4,0,0,415.06,78.0,0,0
0.45,8.571428571428571,97.96274984704024,13,4,0,0,429.37,81.0,0,0
0.45,8.571428571428571,98.1240419484059,13,4,0,0,443.68,84.0,0,0
0.45,8.571428571428571,98.5493855650843,13,4,0,0,457.99,87.0,0,0
0.45,8.571428571428571,98.84585876541082,13,4,0,0,472.3,90.0,0,0
0.45,8.571428571428571,99.04374025269867,13,4,0,0,486.61,93.0,0,0
0.45,8.571428571428571,99.22511341121601,13,4,0,0,500.92,96.0,0,0
0.45,8.571428571428571,99.31076899911088,13,4,0,0,515.23,99.0,0,0
0.45,8.571428571428571,99.60923848643387,13,4,0,0,520,100.0,0,0
0.45,8.571428571428571,99.36208251172809,13,4,0,0,505.69,97.0,0,0
0.45,8.571428571428571,99.20994400112927,13,4,0,0,491.38,94.0,0,0
0.47,8.571428571428571,98.95520302050227,13,4,0,0,477.07,91.0,0,0
0.47,8.571428571428571,98.77694723006047,14,4,0,0,462.76,88.0,0,0
0.47,8.571428571428571,98.6419595602349,14,4,0,0,448.45,85.0,0,0
0.47,8.571428571428571,98.41645124417934,14,4,0,0,434.14,82.0,0,0
0.47,8.571428571428571,98.1172729305862,14,4,0,0,419.83,79.0,0,0
0.47,8.571428571428571,97.99479373714563,14,4,0,0,405.52,76.0,0,0
0.47,8.571428571428571,97.97762960121283,14,4,0,0,391.21,73.0,0,0
0.47,8.571428571428571,97.74025316825549,14,5,0,0,376.9,70.0,0,0
0.47,8.571428571428571,97.52372849768858,15,5,0,0,362.59000000000003,67.0,0,0
0.47,8.571428571428571,97.41397529183114,15,5,0,0,348.28,63.99999999999999,0,0
0.48,8.571428571428571,97.1738068091438,15,5,0,0,333.96999999999997,60.99999999999999,0,0
0.48,8.571428571428571,96.91961361308229,15,5,0,0,319.65999999999997,57.99999999999999,0,0
0.48,8.571428571428571,96.84597086953387,15,5,0,0,305.34999999999997,54.99999999999999,0,0
0.48,8.571428571428571,96.78361004931958,15,5,0,0,291.03999999999996,51.99999999999999,0,0
0.48,8.571428571428571,96.61532464083943,15,5,0,0,276.7299999999999,48.99999999999998,0,0
0.48,8.571428571428571,96.50052905947202,15,5,0,0,262.4199999999999,45.99999999999997,0,0
0.48,8.571428571428571,96.38024586490069,15,5,0,0,248.10999999999984,42.99999999999997,0,0
0.48,8.571428571428571,96.34066644970396,15,5,0,0,233.79999999999984,39.99999999999997,0,0
0.48,8.571428571428571,96.20387088578849,15,5,0,0,219.48999999999984,36.999999999999964,0,0
0.48,8.571428571428571,96.08457621601433,15,5,0,0,205.1799999999999,33.99999999999997,0,0
0.50,8.571428571428571,95.97751771785575,15,5,0,0,190.8699999999999,30.99999999999997,0,0
0.50,8.571428571428571,95.79605130585719,15,5,0,0,176.55999999999983,27.99999999999997,0,0
0.50,8.571428571428571,95.6528962114297,15,5,0,0,162.24999999999983,24.99999999999997,0,0
0.50,8.571428571428571,95.54901776835258,15,5,0,0,147.93999999999988,21.99999999999997,0,0
0.50,8.571428571428571,95.46021761285867,15,5,0,0,133.62999999999988,18.99999999999997,0,0
0.50,8.571428571428571,95.36670832777405,15,5,0,0,119.31999999999988,15.999999999999972,0,0
0.50,8.571428571428571,95.12463069388487,15,5,0,0,105.00999999999982,12.999999999999972,0,0
0.50,8.571428571428571,94.9896350957096,15,5,0,0,90.69999999999987,9.999999999999972,0,0
0.50,8.571428571428571,94.82278811690985,15,5,0,0,76.38999999999987,6.999999999999972,0,0
0.50,8.571428571428571,94.75694588034655,15,5,0,0,62.07999999999987,3.9999999999999716,0,0
0.52,8.571428571428571,94.57478294024757,15,5,0,0,47.76999999999987,0.9999999999999716,0,0
0.52,8.571428571428571,94.42858867222564,15,5,0,0,43,0.0,0,0
0.52,8.571428571428571,94.38999037727983,15,5,0,0,57.31,3.0,0,0
0.52,8.571428571428571,94.49192825832145,15,5,0,0,71.62,6.0,0,0
0.52,8.571428571428571,94.65227724825853,15,5,0,0,85.93,9.0,0,0
