Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.10,18,96.08962217729588,1,0,0,0,57.31,3.0,0,0
0.10,18.431930195624172,96.2938408790118,1,0,0,0,71.62,6.0,0,0
0.10,19.089982712968354,96.74188312601044,1,0,0,0,85.93,9.0,0,0
0.10,20.461025282680545,97.09530235250551,1,0,0,0,100.24000000000001,12.0,0,0
0.10,21.810118799496763,98.08393330479082,1,0,0,0,114.55000000000001,15.0,0,0
0.10,20.55282022635249,99.02806385860586,1,0,0,0,128.86,18.0,0,0
0.12,21.077387818732902,99.94992536113998,1,0,0,0,143.16999999999996,21.0,0,0
0.12,19.621325888937356,100.40440785513115,1,0,0,0,157.48000000000002,24.0,0,0
0.12,18.70944821956366,100.2242697470583,1,0,0,0,171.79000000000002,27.0,0,0
0.12,18.556434827584546,100.41573548097283,1,0,0,0,186.10000000000002,30.0,0,0
0.12,20.235385875387376,100.66134199249001,1,0,0,0,200.40999999999997,33.0,0,0
0.12,20.621182885358284,100.76721011069381,1,0,0,0,214.71999999999997,36.0,0,0
0.12,19.17993961125905,100.41880176709158,1,0,0,0,229.03000000000003,39.0,0,0
0.12,19.756698600283503,100.17697747752607,1,0,0,0,243.34000000000003,42.00000000000001,0,0
0.12,19.209828371520537,100.44365165222062,1,0,0,0,257.65000000000003,45.00000000000001,0,0
0.12,18.203919627221946,100.87975522642027,1,0,0,0,271.96000000000004,48.00000000000001,0,0
0.13,19.34694460085508,101.85971374644616,1,0,0,0,286.27000000000004,51.00000000000001,0,0
0.13,20.986751745050725,102.79337722757629,1,0,0,0,300.58000000000004,54.00000000000001,0,0
