Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.08,35,111.33870572117375,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,35,110.30203866907362,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.08,35,109.30306860068625,0,0,0,0,176.55999999999983,27.99999999999997,0,0
0.08,35,108.33977603474126,0,0,0,0,162.24999999999983,24.99999999999997,0,0
0.08,35,107.41028320795225,0,0,0,0,147.93999999999988,21.99999999999997,0,0
0.08,35,106.51284185794906,0,0,0,0,133.62999999999988,18.99999999999997,0,0
0.08,35,105.64582224862394,0,0,0,0,119.31999999999988,15.999999999999972,0,0
0.08,35,104.807703292943,0,0,0,0,105.00999999999982,12.999999999999972,0,0
0.10,35,103.99706364728439,0,0,0,0,90.69999999999987,9.999999999999972,0,0
0.10,35,103.21257366761476,0,0,0,0,76.38999999999987,6.999999999999972,0,0
0.10,35,102.45298813174416,0,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,35,101.71713964386953,0,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,35,101.0039326479295,0,0,0,0,43,0.0,0,0
0.10,35,101.33168245440267,0,0,0,0,57.31,3.0,0,0
0.10,35,101.6496486845632,0,0,0,0,71.62,6.0,0,0
0.10,35,101.95826296677785,0,0,0,0,85.93,9.0,0,0
0.10,35,102.25793190747902,0,0,0,0,100.24000000000001,12.0,0,0
0.10,35,102.54903887844587,0,0,0,0,114.55000000000001,15.0,0,0
0.12,35,102.83194565304746,0,0,0,0,128.86,18.0,0,0
0.12,35,103.10699390613235,0,0,0,0,143.16999999999996,21.0,0,0
0.12,35,103.37450659063956,0,0,0,0,157.48000000000002,24.0,0,0
0.12,35,103.63478920259251,0,0,0,0,171.79000000000002,27.0,0,0
0.12,35,103.88813094489339,0,0,0,0,186.10000000000002,30.0,0,0
0.12,35,104.13480579923899,0,0,0,0,200.40999999999997,33.0,0,0
0.12,35,104.37507351451067,0,0,0,0,214.71999999999997,36.0,0,0
0.12,35,104.60918051913437,0,0,0,0,229.03000000000003,39.0,0,0
0.12,35,104.83736076414733,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.12,35,105.05983650303499,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.13,35,105.27681901380195,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.13,35,106.08166009118067,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.13,35,106.86710740765868,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.13,35,107.63385359755388,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.13,35,108.38255870062802,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.13,35,109.11385205711905,0,0,0,0,343.51,63.0,0,0
0.13,35,109.82833407208153,0,0,0,0,357.82,66.0,0,0
0.13,35,110.52657785943124,0,0,0,0,372.13,69.0,0,0
0.13,35,111.20913077515512,0,0,0,0,386.44,72.0,0,0
0.13,35,111.87651584830733,0,0,0,0,400.75,75.0,0,0
0.15,35,112.52923311765403,0,0,0,0,415.06,78.0,0,0
0.15,35,113.16776088114536,0,0,0,0,429.37,81.0,0,0
0.15,35,113.79255686477664,0,0,0,0,443.68,84.0,0,0
0.15,35,114.40405931684131,0,0,0,0,457.99,87.0,0,0
0.15,35,115.00268803307304,0,0,0,0,472.3,90.0,0,0
0.15,35,115.58884531771662,0,0,0,0,486.61,93.0,0,0
0.15,35,116.16291688515105,0,0,0,0,500.92,96.0,0,0
0.15,35,116.7252727063113,0,0,0,0,515.23,99.0,0,0
0.15,8.571428571428571,117.27626780381175,0,0,0,0,520,100.0,0,0
0.15,8.571428571428571,116.6570919748513,0,0,0,0,505.69,97.0,0,0
0.17,8.571428571428571,116.05017705339502,0,0,0,0,491.38,94.0,0,0
0.17,8.571428571428571,115.45516242451632,0,0,0,0,477.07,91.0,0,0
0.17,8.571428571428571,114.87170147775177,0,0,0,0,462.76,88.0,0,0
0.17,8.571428571428571,114.29946093380961,0,0,0,0,448.45,85.0,0,0
0.17,8.571428571428571,113.73812020975207,0,0,0,0,434.14,82.0,0,0
0.17,8.571428571428571,113.1873708201107,0,0,0,0,419.83,79.0,0,0
0.17,8.571428571428571,112.64691581158412,0,0,0,0,405.52,76.0,0,0
